sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
spazio,lettere,8545,60000,0.14241666666666666,1.2965288652831457,0.015308123055631851,1.2001417255039355,True,7.021769662921348,3.286683514108452,0.4680705394629899,-0.36233235817918275,1.0251024493329004,0.8936905673261532,spazio,grok_oggi,World War I
e,lettere,5303,60000,0.08838333333333333,1.209750153564739,0.015660501241811536,1.1240604962187613,True,11.309883062995096,10.043199109574378,0.8880020291664029,-0.05932089537162566,1.0109222842375576,0.9530359524492349,lettera,grok_oggi,World War I
a,lettere,4398,60000,0.0733,1.3320973397629257,0.020703959429532848,1.1902561825240037,True,13.6367978166932,11.682688308870325,0.8567031986475012,-0.07717808719071634,0.958842241096883,0.9830147414544372,lettera,grok_oggi,World War I
i,lettere,4239,60000,0.07065,1.3157376354220494,0.018262880533147355,1.2172177521641574,True,14.154554034922134,13.07285883855097,0.9235797048990448,-0.03972816666048464,0.9741269608622183,1.0588263788729269,lettera,grok_oggi,World War I
n,lettere,3981,60000,0.06635,1.1353716230779756,0.004616472273629289,1.1119629308380592,True,15.057788944723619,12.208323131886882,0.8107646598516567,-0.10450576176135777,0.958952293882545,0.9990511161240354,lettera,grok_oggi,World War I
t,lettere,3905,60000,0.06508333333333334,1.024362516447796,0.0019587600947000724,1.0145976224406013,True,15.36014344262295,13.46781055584938,0.8768023948576857,-0.06564228896972187,0.9974234901702563,0.9765700318874334,lettera,grok_oggi,World War I
r,lettere,3604,60000,0.060066666666666664,1.0265699610915084,0.009651451548724713,1.0668937852836862,True,16.648626144879266,13.685115555107307,0.8219966882562579,-0.09769683605413144,1.0376127159927055,1.0315911352075606,lettera,grok_oggi,World War I
s,lettere,3188,60000,0.05313333333333333,1.120322840446827,0.007311904336744182,1.077355817846144,True,18.818010668340133,18.18474666742238,0.9663479837439368,-0.017113967890866156,0.9951889357626356,0.9858714927944092,lettera,grok_oggi,World War I
o,lettere,3071,60000,0.05118333333333333,1.0323809871660217,0.011607925588146955,0.9495051609726939,True,19.535830618892508,17.795272863215278,0.9109043383088103,-0.0466248675588026,0.9726413493750199,0.9808948235478682,lettera,grok_oggi,World War I
l,lettere,2142,60000,0.0357,1.0444767187823714,0.0053811140470730245,1.0283053145372207,True,28.018682858477348,27.378237253094973,0.9771421944201563,-0.011561032708903018,0.9232319057386315,1.048091719399473,lettera,grok_oggi,World War I
d,lettere,1992,60000,0.0332,1.0285135769834621,0.004740762554581546,1.008181694590769,True,30.105474635861377,27.164674170273422,0.9023167546382113,-0.05134962151997998,1.0284889014050222,0.9975079467440561,lettera,grok_oggi,World War I
u,lettere,1502,60000,0.025033333333333335,1.1723294288309316,0.011430839668279133,1.1030610289388885,True,39.91005996002665,38.154482987757405,0.9560116678845483,-0.022488788199829975,1.012207732392102,1.0094077616222863,lettera,grok_oggi,World War I
c,lettere,1497,60000,0.02495,0.9458532127697558,0.0020613119195190626,0.9388587132418015,True,40.07954545454545,37.32992679037184,0.9313959618805564,-0.03552044193602095,0.9571160261297296,0.9773703301781258,lettera,grok_oggi,World War I
h,lettere,1433,60000,0.023883333333333333,1.2141474976319515,0.009427104070108968,1.170758221770331,True,41.79399441340782,39.18604256316747,0.9375998421102409,-0.03220487354179332,0.9332213589677011,1.0230819358947283,lettera,grok_oggi,World War I
m,lettere,1290,60000,0.0215,1.0681934088682072,0.005304802622683069,1.0460756487449099,True,46.48409619860357,47.324618394547,1.0180819304811757,0.008959958566629867,1.0231773755149518,1.0561424790921579,lettera,grok_oggi,World War I
g,lettere,1261,60000,0.021016666666666666,1.0493104221502592,0.006712408644362808,1.0642503360935403,True,47.59126984126984,43.850679041462314,0.9214017442215044,-0.04090672656818121,0.9957357317371662,0.9797753938181065,lettera,grok_oggi,World War I
p,lettere,1048,60000,0.017466666666666665,0.9438399264716522,0.004136293023592162,0.9262511000852416,True,57.17191977077364,57.32213369976846,1.0026274074685106,0.001311980180992232,0.9963303359259231,0.9342423393282209,lettera,grok_oggi,World War I
f,lettere,992,60000,0.016533333333333334,1.151005898621722,0.018668104436086103,1.0403526471196745,True,60.45005045408678,61.23255288509319,1.012944611710469,0.006430684498302969,1.057207055840449,0.9016864659879267,lettera,grok_oggi,World War I
b,lettere,769,60000,0.012816666666666667,1.0925605575870023,0.010040465266147474,1.0302520726647404,True,77.81770833333333,77.67725222938178,0.9981950624483839,-0.000903283961378931,1.00734400017906,0.9936438431178897,lettera,grok_oggi,World War I
y,lettere,624,60000,0.0104,1.0732847012778746,0.006373732158520417,1.0818828910517442,True,96.00802568218299,94.43052329462698,0.9835690571038505,-0.008283524507152723,1.0381591599695978,0.9486375985896077,lettera,grok_oggi,World War I
the,parole,419,60000,0.006983333333333334,1.2898152045277156,0.010704909437692625,1.2373671028606672,True,143.17942583732057,165.0851502040537,1.1529949169625966,0.07106143900164841,1.0343356166400268,1.08700592601573,funzione,grok_oggi,World War I
and,parole,300,60000,0.005,1.2483218240964675,0.020750269174667116,1.1119291809089122,True,200.0735785953177,200.08840647810993,1.000074112148622,3.705470120930533e-05,0.9149103870159747,0.9728613555963334,funzione,grok_oggi,World War I
to,parole,199,60000,0.0033166666666666665,1.0166623502676106,0.018169820151112577,0.9299313414333428,True,301.5050505050505,276.61761889106396,0.917456004228461,-0.04304870390220652,0.934945965554764,0.9720614967938591,funzione,grok_oggi,World War I
of,parole,169,60000,0.0028166666666666665,1.2447400657090617,0.010252438140998769,1.1719729623489907,True,355.1190476190476,421.0181672090239,1.1855690930458602,0.0849065324158875,0.9484058452891734,1.1130729209523673,funzione,grok_oggi,World War I
in,parole,148,60000,0.0024666666666666665,1.0204106805485158,0.0038277522447382755,1.0025717864961412,True,405.94557823129253,390.7617741556522,0.9625964540818592,-0.01905819499487421,0.9952932759247508,1.03715576340649,funzione,grok_oggi,World War I
on,parole,124,60000,0.0020666666666666667,1.2448141057858022,0.005491483312207134,1.2250106673347756,True,483.7886178861789,634.3592255831867,1.3112322244266454,0.13466073254661967,0.9702064886495531,1.1047858538989486,funzione,grok_oggi,World War I
german,parole,76,60000,0.0012666666666666666,1.2987514137017337,0.022411227971482768,1.163647546164525,True,788.7066666666667,1227.0679486608028,1.5557976121170558,0.21746542428947235,0.9339261155906233,1.2480342768340422,keyword,grok_oggi,World War I
million,parole,38,60000,0.0006333333333333333,1.0938039360631457,0.024434198970231094,1.260761452135207,True,1596.3513513513512,2735.235630883829,1.7134295833861284,0.26292540914064527,0.9313715722544428,1.1043578973407457,keyword,grok_oggi,World War I
august,parole,36,60000,0.0006,1.2966325925200002,0.013617340879116578,1.2126014495757276,True,1409.2,2114.748264812957,1.500672910029064,0.20021527326548477,0.9924713683822151,1.2595525799794525,keyword,grok_oggi,World War I
austria-hungary,parole,40,60000,0.0006666666666666666,1.1895784747187215,0.013878803796748843,1.1039946920614034,True,1379.820512820513,1774.4035302008404,1.2859669165040561,0.12509669953639885,0.9896511780901491,1.1568313207142513,keyword,grok_oggi,World War I
russian,parole,35,60000,0.0005833333333333334,1.4860237784159351,0.026706301220641993,1.3073957806079315,True,1740.1764705882354,2782.6152563522205,1.5990419956727764,0.2304856930631131,0.9402751919080927,1.2971167849449954,keyword,grok_oggi,World War I
germany,parole,44,60000,0.0007333333333333333,1.2569412696630966,0.012389737897350697,1.1769719900554332,True,1297.4418604651162,1970.7673910521635,1.518963932877631,0.20602277234067956,0.952266005226334,1.1814822102673777,keyword,grok_oggi,World War I
forces,parole,32,60000,0.0005333333333333334,1.033933422822034,0.024668300281908584,0.909476599095134,True,1855.5483870967741,2363.8560706144194,1.273939330848145,0.12046905875275479,0.9506979183698996,1.0268984236644643,keyword,grok_oggi,World War I
with,parole,72,60000,0.0012,0.8487844125425912,0.008840578802074344,0.9066697674743105,True,825.4366197183099,702.3751893680749,0.850913531807892,-0.08054750566682976,1.0246551516136135,0.9143328166018083,appaiata,grok_oggi,World War I
against,parole,38,60000,0.0006333333333333333,0.9705555931522784,0.005041529897262494,0.9630359363856206,True,1569.2432432432433,1251.3465281981782,0.7974203703512209,-0.11270576042775926,0.9976009499318211,0.9385416617736143,appaiata,grok_oggi,World War I
under,parole,39,60000,0.00065,0.9851410422990783,0.0047264950943030765,0.9815886462188826,True,1404.0526315789473,1233.3959699855805,0.8784542276015306,-0.06470520847008496,1.0093521606160607,0.9639996569140464,appaiata,grok_oggi,World War I
but,parole,33,60000,0.00055,0.9317335214030384,0.007556076266694921,0.9659661627106361,True,1681.5,1347.5095546971086,0.8013735085917981,-0.11026391276480783,0.9309102285366531,0.9229078938494344,appaiata,grok_oggi,World War I
which,parole,30,60000,0.0005,1.0629866357290625,0.00910779421173515,1.0115230587403814,True,1989.2413793103449,2251.3969259609908,1.131786694856274,0.06181983177503557,0.9997799575418863,1.1112146538069148,appaiata,grok_oggi,World War I
including,parole,29,60000,0.00048333333333333334,0.9102026374853528,0.010387746536947613,0.9016119704626745,True,1999.142857142857,1880.4836398056539,0.9406449534543073,-0.030585216754894756,1.006343294980229,0.8848534588545208,appaiata,grok_oggi,World War I
at,parole,27,60000,0.00045,1.1274134617879192,0.004249652130808035,1.1296510607257042,True,1498.923076923077,1344.451261238634,0.8969448011958454,-0.054326935996866124,0.9979991020479396,1.1197106057334387,appaiata,grok_oggi,World War I
vocali,vc,18367,60000,0.30611666666666665,1.2121833228290022,0.006945537256052147,1.167365539914375,True,3.2666884460415986,1.9760030553287535,0.6048948615602355,-0.24618755278190246,0.950269297088079,0.9945628149810725,vocali,grok_oggi,World War II
spazio,lettere,8350,60000,0.13916666666666666,1.1656299110047466,0.006187003473713886,1.1603917228767886,True,7.1857707509881426,3.2597733621297316,0.4536428276231144,-0.3758537943397327,0.93797234394463,0.9420633647656221,spazio,grok_oggi,World War II
e,lettere,5272,60000,0.08786666666666666,1.0991453797695878,0.005411595133730579,1.0652872149301258,True,11.378675773098085,9.928799304422188,0.872579507704776,-0.06804543773492613,0.8699377123285684,1.0130132054877665,lettera,grok_oggi,World War II
i,lettere,4322,60000,0.07203333333333334,1.318185100090657,0.015457052711985218,1.2160679667976773,True,13.879888914603102,12.618665098834585,0.9091330036192453,-0.04759594863662891,0.9996242525544398,0.9925006400249226,lettera,grok_oggi,World War II
a,lettere,4279,60000,0.07131666666666667,1.138626884822085,0.007725117450846491,1.1102445581759897,True,14.015427769985974,12.526156703844682,0.8937405913981046,-0.05611085757181062,0.9561745302904398,0.9603655503344773,lettera,grok_oggi,World War II
n,lettere,3816,60000,0.0636,1.142398460124287,0.0102273137978394,1.0990272474837357,True,15.705111402359108,13.69544045407677,0.8720371414888238,-0.06835487163967686,1.040275383387155,0.9344250751260802,lettera,grok_oggi,World War II
t,lettere,3633,60000,0.06055,1.1851600076938034,0.003250410755821835,1.1997935199949878,True,16.513491189427313,14.613136050500502,0.8849210553281729,-0.061052394924726125,1.0364385267463063,0.9574344282658802,lettera,grok_oggi,World War II
r,lettere,3431,60000,0.057183333333333336,1.0974667911628295,0.00905825909699945,1.1185439203144092,True,17.462973760932943,15.396942859603119,0.8816907744572223,-0.06287389360077203,1.0454148377119308,1.0174268794555967,lettera,grok_oggi,World War II
s,lettere,3231,60000,0.05385,1.087931937435185,0.01082253959982107,1.0121103929646296,True,18.5656346749226,16.56506064785878,0.8922431652839705,-0.05694661061167491,1.0169887472196397,0.9802501072625888,lettera,grok_oggi,World War II
o,lettere,3163,60000,0.05271666666666667,1.1393297996456917,0.009669996445038218,1.198007916080811,True,18.97248576850095,17.364202689445108,0.9152307663487095,-0.04426058475078634,0.892403977221976,1.0073608231177007,lettera,grok_oggi,World War II
l,lettere,2144,60000,0.03573333333333333,1.0248111401715547,0.008676853460122858,0.9773363679148499,True,27.986934204386372,27.707856636726063,0.9900282908580759,-0.005010837879909969,0.9768823398154768,0.9923213356753436,lettera,grok_oggi,World War II
d,lettere,2101,60000,0.03501666666666667,1.045847011875952,0.00597725979644262,1.0395512675646006,True,28.564285714285713,24.9981449662277,0.8751538622835404,-0.0665791433052984,0.9538040108183986,0.964909002130177,lettera,grok_oggi,World War II
c,lettere,1568,60000,0.026133333333333335,1.0662054027838337,0.012584021735943803,1.1269872119910556,True,38.19719208679005,37.01192438105596,0.9689697686929194,-0.015759628106265803,0.9439725263945632,0.8958588584122481,lettera,grok_oggi,World War II
h,lettere,1331,60000,0.022183333333333333,1.117768356093043,0.015147696418637382,1.0313641888210725,True,45.04436090225564,44.39405920425757,0.9855630830369823,-0.007270943485178021,1.0001349442633967,0.9707947333523359,lettera,grok_oggi,World War II
u,lettere,1331,60000,0.022183333333333333,1.0046599503122557,0.02094131019611531,1.1239249478714348,True,45.01954887218045,44.12155290725353,0.980053199389525,-0.01007387105388123,1.0628542955748221,0.9451666434491289,lettera,grok_oggi,World War II
m,lettere,1256,60000,0.020933333333333335,1.130755151313722,0.007911749574959336,1.092767250232347,True,47.79043824701195,46.89579106385514,0.9812797870039883,-0.009448545893823315,0.9707037372670654,1.0274433668158858,lettera,grok_oggi,World War II
p,lettere,1245,60000,0.02075,1.1081809843706503,0.007227823821174013,1.0586246587452068,True,48.12540192926045,47.34543329765212,0.9837929949602332,-0.008169705751023522,0.9701849296003825,1.0252491643109547,lettera,grok_oggi,World War II
g,lettere,1148,60000,0.019133333333333332,0.9624744736862493,0.005476646483420084,0.982755795989949,True,52.21970357454229,47.201367991046524,0.9038995773629351,-0.050475573281114045,0.979316606194287,1.012678963838791,lettera,grok_oggi,World War II
f,lettere,1027,60000,0.017116666666666665,1.1850405127297121,0.011043208265810026,1.1141422953608462,True,58.37426900584796,57.78348384757263,0.9898793566354357,-0.005086058775782581,0.9501249551752508,0.9294375099044992,lettera,grok_oggi,World War II
b,lettere,699,60000,0.01165,0.991406908980067,0.007269591603134528,1.0303103567525398,True,85.68624641833811,87.81278415836523,1.02481772546839,0.012256770155767427,0.9807557297209142,1.0133568455029722,lettera,grok_oggi,World War II
y,lettere,653,60000,0.010883333333333333,1.104110581810572,0.006860053839089488,1.1262619913832044,True,91.68098159509202,95.11293024345228,1.0374335940633514,0.018372914912380404,1.0570722346519081,1.0191848470531686,lettera,grok_oggi,World War II
the,parole,362,60000,0.006033333333333333,1.2429744873887771,0.018424946684090355,1.120881556464758,True,164.792243767313,162.85763566756486,0.9882603206587817,-0.0059044981279556975,0.91836958010142,1.0256864867565685,funzione,grok_oggi,World War II
and,parole,353,60000,0.005883333333333333,0.8691342930744302,0.007195965465654473,0.9034551277049946,True,168.33238636363637,121.92296048269392,0.7242988893373882,-0.1598917173626192,1.0188576123054747,0.9260159579995877,funzione,grok_oggi,World War II
in,parole,162,60000,0.0027,1.244059934100724,0.006311426293112374,1.204157179076682,True,360.2298136645963,410.72349653457866,1.140170749212324,0.06549512428572021,1.0207812812797745,1.1563270785920476,funzione,grok_oggi,World War II
to,parole,151,60000,0.0025166666666666666,0.995387348297002,0.004838168817373499,1.0030823788076821,True,394.18666666666667,386.4214826289249,0.9803007440525425,-0.009947608213863727,0.9487781967073913,1.0038001486396086,funzione,grok_oggi,World War II
of,parole,149,60000,0.0024833333333333335,1.097857259281384,0.005309228051683545,1.0867955243487184,True,403.4864864864865,442.4493742743169,1.0965655334014148,0.04605891486003276,1.013166365753403,1.052620781167617,funzione,grok_oggi,World War II
on,parole,107,60000,0.0017833333333333334,1.0985236086262988,0.011708720404984668,1.025160916489698,True,550.1415094339623,557.4722959365313,1.0133252742737258,0.006618540205100549,0.9942553423412557,0.9378227384557641,funzione,grok_oggi,World War II
soviet,parole,51,60000,0.00085,1.3536590078907416,0.014800679979455769,1.2608249743108018,True,1152.54,1824.1249533149103,1.5826999091701028,0.22561657554606931,0.9261743704598349,1.254447202255343,keyword,grok_oggi,World War II
allied,parole,49,60000,0.0008166666666666667,1.2100512576173592,0.015555664260204828,1.1114973101845258,True,1146.1666666666667,2184.3439477951965,1.9057821269116153,0.3117171513042232,0.9965074550840406,1.1877094532083838,keyword,grok_oggi,World War II
german,parole,50,60000,0.0008333333333333334,1.2108526152289643,0.01176876064916673,1.1324717047090402,True,1147.591836734694,1661.2683146515815,1.4476125234373218,0.18287719937333632,0.927849954734592,1.1951299207587123,keyword,grok_oggi,World War II
forces,parole,38,60000,0.0006333333333333333,1.1898458850505353,0.014021422007017625,1.0952369780546665,True,1028.7027027027027,1052.4487547531144,1.0230834934019555,0.011410054739332105,0.9413610378637096,1.2237146852845582,keyword,grok_oggi,World War II
million,parole,35,60000,0.0005833333333333334,0.9778744310452295,0.0035981760735170516,0.9893681431451341,True,1658.4705882352941,1818.760720852195,1.09664936704573,0.0460970577936516,0.999984788139932,0.9906048519556551,keyword,grok_oggi,World War II
germany,parole,44,60000,0.0007333333333333333,1.1367581060306187,0.003429060604031578,1.1233266316630506,True,1294.7674418604652,1940.5664715085902,1.498776080374843,0.1996081538846895,1.022364598999283,1.1594928346545788,keyword,grok_oggi,World War II
june,parole,30,60000,0.0005,1.1277389553208388,0.021988166259603686,1.2543576923622555,True,1856.2068965517242,2099.986230895512,1.1313319839489104,0.06161967489718794,0.8541190445460942,1.0789461374503668,keyword,grok_oggi,World War II
as,parole,48,60000,0.0008,1.1029113555016912,0.007391050223189622,1.0937941932590498,True,1210.4255319148936,1379.9421497748572,1.1400471267255807,0.06544114144806826,0.9426865602699249,1.043663615919156,appaiata,grok_oggi,World War II
war,parole,58,60000,0.0009666666666666667,1.1380218536987665,0.01157567133834704,1.1626008970945354,True,1017.9473684210526,1229.7194137144315,1.2080383051845407,0.0942186123746406,0.8863122090981358,1.1763879286928125,appaiata,grok_oggi,World War II
over,parole,41,60000,0.0006833333333333333,1.1467474365599288,0.017381996800995538,1.041171731879688,True,1398.025,1556.972810517996,1.1136945408830285,0.05378948503861438,1.0081844224308172,1.134869044496263,appaiata,grok_oggi,World War II
but,parole,28,60000,0.00046666666666666666,0.9409974718064767,0.0068175578542974185,0.9883835425827517,True,2058.8518518518517,1699.8817765159592,0.8256455047928709,-0.09550293019613931,1.0136893748299733,0.9340155000343362,appaiata,grok_oggi,World War II
that,parole,28,60000,0.00046666666666666666,0.9784612808917267,0.004374117980485377,0.9976895855756898,True,2214.6296296296296,2207.7769213561714,0.996905709116425,-0.0015495428098826823,0.9748989658407704,0.9765969507468243,appaiata,grok_oggi,World War II
at,parole,26,60000,0.0004333333333333333,0.9864226407155331,0.011480485772060013,1.062048089257157,True,2315.4,3089.390069253153,1.3342792041345568,0.14320446480543964,1.0134227670402443,1.025787580740328,appaiata,grok_oggi,World War II
troops,parole,26,60000,0.0004333333333333333,1.0692906654535779,0.010322383609551577,0.9992748419247605,True,1641.4,1361.8682633304393,0.8296991978374797,-0.09307584676421059,0.9577460751255292,1.0790452366112306,appaiata,grok_oggi,World War II
vocali,vc,17869,60000,0.2978166666666667,1.1733455467193976,0.011874220270877124,1.1008818119088921,True,3.3577344974255654,1.577131322283233,0.4697010211773586,-0.3608209909236,0.9905344756763128,0.9113510026048134,vocali,letterario,wrnpc_00
spazio,lettere,9526,60000,0.15876666666666667,1.13768493854274,0.009124505408083449,1.0842510307400306,True,6.2988976377952755,3.5150728185781968,0.5580457122349005,-0.2836593845062152,0.8922161725298378,1.003914736997654,spazio,letterario,wrnpc_00
e,lettere,5867,60000,0.09778333333333333,0.9443097134508553,0.008671176979298784,0.9835129309734987,True,10.227241732015,8.495724683504458,0.8306955977103521,-0.09248091408609747,0.9548761909845953,0.9854248100250543,lettera,letterario,wrnpc_00
a,lettere,3899,60000,0.06498333333333334,1.0748527824093628,0.013777892050283133,1.1316305919672163,True,15.383786557208825,13.589700995086393,0.8833781556022873,-0.06192162952023735,1.0344618079545012,1.081560031644307,lettera,letterario,wrnpc_00
t,lettere,3885,60000,0.06475,1.182455086635797,0.008878139529482207,1.18238381457384,True,15.440525231719876,14.364405579449548,0.9303055021690825,-0.03610542359880439,0.9899203588927926,1.0301163153163204,lettera,letterario,wrnpc_00
i,lettere,3448,60000,0.057466666666666666,1.0714588477538312,0.0031610175008915022,1.0802967279998115,True,17.403249202204815,15.362853303969063,0.8827577612359159,-0.062271547183596086,1.0312388896199047,0.9979781098468959,lettera,letterario,wrnpc_00
o,lettere,3426,60000,0.0571,1.1217056335366156,0.007423775481180358,1.1001547814985992,True,17.51036496350365,16.214572110535144,0.9259985239788382,-0.038422394981012395,1.0144884055201753,1.0100261428800337,lettera,letterario,wrnpc_00
n,lettere,3414,60000,0.0569,1.085351584975771,0.0033299260078081083,1.1033709565521066,True,17.568707881629066,15.454914366566033,0.8796841788647788,-0.06400852999033328,1.0563403400608002,1.031889444943002,lettera,letterario,wrnpc_00
s,lettere,2969,60000,0.04948333333333333,1.1124428161336644,0.00687408525166485,1.0844407245741654,True,20.203167115902964,19.47311101636258,0.9638642745787259,-0.018400317114086566,1.0243362984413722,0.9741065748204517,lettera,letterario,wrnpc_00
h,lettere,2839,60000,0.04731666666666667,0.9635249241538094,0.005140077202269991,0.9858767244022207,True,21.121916842847074,18.539916988759128,0.8777573137277861,-0.06510036487597735,0.9493456237784929,1.0023993115681118,lettera,letterario,wrnpc_00
r,lettere,2741,60000,0.04568333333333333,0.9670215089440328,0.006919951819781592,0.9824128166424825,True,21.887591240875913,19.945447489071718,0.9112673601023228,-0.04642607400197884,0.9438061045872006,1.0303221056931413,lettera,letterario,wrnpc_00
d,lettere,2070,60000,0.0345,0.9447637595636534,0.004846779427413581,0.9558337558996867,True,28.98356694055099,26.53417781830106,0.9154904181644054,-0.04411903136356031,0.9639589307543153,0.9306021681417361,lettera,letterario,wrnpc_00
l,lettere,1929,60000,0.03215,1.2035162806120996,0.005611697707363602,1.2089852172845426,True,31.108402489626556,33.05561622989621,1.0625944627313786,0.0303474404990345,0.9159061334625723,1.0318006756492064,lettera,letterario,wrnpc_00
u,lettere,1229,60000,0.020483333333333333,1.0308474846224627,0.005998181177596406,1.0557422017264615,True,48.84446254071661,45.97624641252513,0.9412785814604767,-0.030248836565922192,0.9856137492070699,0.9856494716711053,lettera,letterario,wrnpc_00
m,lettere,1127,60000,0.018783333333333332,1.0881428721838913,0.015443113391218267,1.0031074748655215,True,53.22113676731794,54.17290784101455,1.0178833285327546,0.008862419486739085,1.0217230073326935,0.9897951483271376,lettera,letterario,wrnpc_00
c,lettere,1124,60000,0.018733333333333334,1.0355334886573908,0.0034255873254889,1.0524940676024546,True,53.183437221727516,48.12943233224526,0.9049703224631465,-0.04988512231202591,0.9273200778080519,0.9879508945268324,lettera,letterario,wrnpc_00
w,lettere,1080,60000,0.018,1.1206517399641367,0.01055792013750922,1.053822522654417,True,55.54587581093605,52.6132798471802,0.9472040737328968,-0.027113709846493143,0.9786910194469538,0.9727531722140315,lettera,letterario,wrnpc_00
p,lettere,1038,60000,0.0173,1.191189202867292,0.020043374929398138,1.0572953687144109,True,57.701060752169724,57.23162422660248,0.991864334564255,-0.004084447567321257,1.0117505413948067,0.9765159221837362,lettera,letterario,wrnpc_00
y,lettere,975,60000,0.01625,1.186380320687395,0.003944531961231783,1.19065087954964,True,61.487679671457904,64.63561674383695,1.0511962248242113,0.024959203904833055,0.9179403125304223,1.086804713620728,lettera,letterario,wrnpc_00
g,lettere,964,60000,0.016066666666666667,1.0583689080205303,0.006896428316976051,1.0187515891439585,True,62.22326064382139,61.03413208677453,0.9808893242696862,-0.009647523208980626,0.9769437697564971,1.0370602400756763,lettera,letterario,wrnpc_00
f,lettere,846,60000,0.0141,1.0538379491022976,0.004284834822961787,1.072932141432996,True,70.92307692307692,79.58711582121403,1.1221610690626707,0.057564466167795446,0.9670086865511959,1.0385801100737309,lettera,letterario,wrnpc_00
the,parole,512,60000,0.008533333333333334,1.2956941157221598,0.01906773877042669,1.1797247056029896,True,116.9334637964775,117.43520314114552,1.004290810589014,0.0021408123842832708,0.9799674739362926,1.127802934406227,funzione,letterario,wrnpc_00
and,parole,361,60000,0.006016666666666667,1.10296704205079,0.0031068128719049103,1.109445730111354,True,166.21666666666667,146.3391251658884,0.8804118630254992,-0.06359677862385361,0.990386857811773,0.9318564462676342,funzione,letterario,wrnpc_00
to,parole,351,60000,0.00585,1.0896551871206195,0.01091584465801473,1.1534396574658574,True,169.04,173.70187746526238,1.027578546292371,0.013601715377587274,1.007111688484513,0.9485155924981504,funzione,letterario,wrnpc_00
of,parole,224,60000,0.0037333333333333333,1.1162436021905633,0.004895116112520212,1.1342065469358282,True,263.56502242152465,275.37807595559235,1.0448202626643488,0.0219189253367184,0.9299447711442633,1.0437350239483292,funzione,letterario,wrnpc_00
he,parole,184,60000,0.0030666666666666668,1.140698720503642,0.016579585375225272,1.2274705612212682,True,325.60655737704917,420.5897852174872,1.2917116553351484,0.12728985981113208,0.943270599689697,1.1236661855074714,funzione,letterario,wrnpc_00
his,parole,160,60000,0.0026666666666666666,1.1661774595756942,0.004333790858989477,1.1366741280261439,True,371.39622641509436,450.4948617820175,1.2129764110164054,0.09623980172413443,0.9879065798634912,1.1085120676028433,funzione,letterario,wrnpc_00
prince,parole,102,60000,0.0017,1.2348152240047787,0.026235399586961635,1.081797643482451,True,588.7326732673267,735.6977353654028,1.2496295326747449,0.11096472954724351,0.9045446163672756,1.111329198441075,keyword,letterario,wrnpc_00
pierre,parole,80,60000,0.0013333333333333333,1.2759663106558525,0.018358889586407513,1.1647416612981394,True,658.5569620253165,1187.2363161694805,1.8027845495980654,0.28642392427673014,0.96718102005235,1.2426307200906022,keyword,letterario,wrnpc_00
anna,parole,63,60000,0.00105,1.2057057576930934,0.022313406146883197,1.0579750224180509,True,873.9516129032259,1251.229538604346,1.4316920068924879,0.1775274194548003,0.9215117412843515,1.1738540101929438,keyword,letterario,wrnpc_00
pávlovna,parole,61,60000,0.0010166666666666666,1.2255470962204928,0.022093793886429514,1.0787620677807852,True,903.0833333333334,1311.3725800798607,1.452105837497308,0.18437452029343915,0.9990241813557296,1.2108261110575596,keyword,letterario,wrnpc_00
princess,parole,51,60000,0.00085,1.212662550585576,0.010592792075692893,1.147763139953416,True,999.52,1106.2151733708583,1.1067464116484496,0.05066884702318044,0.9748759778924988,1.1424062742489889,keyword,letterario,wrnpc_00
andrew,parole,56,60000,0.0009333333333333333,1.3592635945545948,0.02306199838094972,1.2127525051507884,True,727.6909090909091,978.3202511471966,1.3444173053768036,0.1469095559851481,0.9291227041073503,1.3345611544737122,keyword,letterario,wrnpc_00
vicomte,parole,41,60000,0.0006833333333333333,1.4489913166435542,0.018198489709512516,1.335988455382851,True,784.3,1076.9672566029442,1.3731572824211964,0.15724085596235127,0.9418902719220134,1.3228787745521684,keyword,letterario,wrnpc_00
said,parole,99,60000,0.00165,0.8976677978314741,0.004971678483991515,0.9294349873080486,True,591.8673469387755,470.71506555814017,0.7953050087874375,-0.1140168329117597,0.9968642890792272,0.892267191034683,appaiata,letterario,wrnpc_00
not,parole,74,60000,0.0012333333333333332,1.0741582096261386,0.00831899483399557,1.097790513410147,True,802.3561643835617,867.5151194625918,1.0812095151398142,0.03902034588495459,0.9586284112321067,1.051440746734084,appaiata,letterario,wrnpc_00
all,parole,66,60000,0.0011,1.0584170867094251,0.010757213604333979,1.1057449308971694,True,916.7692307692307,978.8587546415783,1.0677264482581406,0.03275406585585513,0.9535692133819097,1.0095251037966695,appaiata,letterario,wrnpc_00
this,parole,48,60000,0.0008,1.0557421657928345,0.00873827225185446,1.00509791791999,True,1217.8297872340424,1370.54797544868,1.1254019156170372,0.05900150681883195,1.0316860919346962,1.0263702243036363,appaiata,letterario,wrnpc_00
be,parole,55,60000,0.0009166666666666666,1.091600857927978,0.001448649612785546,1.0874958408003415,True,1095.2407407407406,1267.0915580265234,1.1569068889544372,0.07274625054885789,0.8842597066984591,1.1165789968373605,appaiata,letterario,wrnpc_00
