sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,label,gruppo,fonte
at,parole,24,0.00048,50000,1.0948316306696537,0.00438617967154043,1.0761639668624328,True,1900.4782608695652,2026.6069015960736,1.0663667895200222,0.03211762299733727,0.9296364241991513,1.1025132889173248,appaiata,Joseph Stalin,wikipedia,Joseph Stalin
government,parole,24,0.00048,50000,0.9373126991756379,0.010933016820795937,0.9271207101779319,True,2001.391304347826,1980.8514638253748,0.9897372190646425,-0.005157857448222213,0.9819087417184408,0.9371983812328463,appaiata,Joseph Stalin,wikipedia,Joseph Stalin
him,parole,22,0.00044,50000,0.9212559497748167,0.009574321572362257,0.9888095600781868,True,2031.047619047619,2019.561127477712,0.9943445483689383,-0.002835744523526316,0.975629731749233,0.9442848522406976,appaiata,Joseph Stalin,wikipedia,Joseph Stalin
vocali,vc,15708,0.31416,50000,1.3076357050936476,0.0025257130077614154,1.3091450362927926,True,3.1832304068249826,1.7844258623696023,0.5605707518198233,-0.28158239392077966,1.0081135068770286,0.9890490034977318,vocali,Italy,wikipedia,Italy
spazio,lettere,7676,0.15352,50000,1.1991626108674225,0.0037422581016058336,1.1848171059758204,True,6.513094462540717,3.1218298281552266,0.4793159144412932,-0.35197626178135066,0.9161296407154209,1.0647728786452841,spazio,Italy,wikipedia,Italy
e,lettere,4557,0.09114,50000,1.2928169406277896,0.017566511603716587,1.1658420065243997,True,10.969271290605795,9.631722400241843,0.8780640158376388,-0.06492642590139629,0.9978902625601108,0.9457439751098183,lettera,Italy,wikipedia,Italy
a,lettere,3802,0.07604,50000,1.1833800784852389,0.011220835359863469,1.1134056126852583,True,13.151275980005261,11.02561630108789,0.8383685596630206,-0.08792112957295518,0.9329810609426694,0.9431980955040683,lettera,Italy,wikipedia,Italy
i,lettere,3614,0.07228,50000,1.2224060990433272,0.006727893171804851,1.224463447241649,True,13.824799335732079,12.271929294534536,0.887675039363216,-0.059504394715456675,0.9738841620598255,1.0572030906827077,lettera,Italy,wikipedia,Italy
t,lettere,3573,0.07146,50000,1.178281931973735,0.005068362650583545,1.1471080855888545,True,13.994400895856662,11.878195975390048,0.8487820281686255,-0.08179329392398337,1.0082787974073895,0.986463074582486,lettera,Italy,wikipedia,Italy
n,lettere,3228,0.06456,50000,1.1306010064747285,0.00994634478144241,1.1841868114595955,True,15.481561822125814,12.873480058573127,0.8315362627157366,-0.09197947139439733,0.9717795733974327,0.9022419989597342,lettera,Italy,wikipedia,Italy
o,lettere,2751,0.05502,50000,1.2570290556028456,0.007988855407892619,1.1997306208000778,True,18.178545454545453,16.012787430313388,0.8808618638027209,-0.06334231050674079,0.9793294258987618,0.9500869760127221,lettera,Italy,wikipedia,Italy
r,lettere,2618,0.05236,50000,1.1236098410427982,0.011325396284837723,1.0300472243468348,True,19.092472296522736,16.370304164847813,0.8574219153288647,-0.07676128051169849,0.9757970460883673,1.055847239411909,lettera,Italy,wikipedia,Italy
s,lettere,2335,0.0467,50000,1.1489177335217928,0.006272950572392418,1.1050608712126457,True,21.403598971722364,19.390584696410862,0.9059497293903226,-0.049345619750297574,0.932562999971941,0.9941337185210483,lettera,Italy,wikipedia,Italy
l,lettere,1872,0.03744,50000,1.0684738391126076,0.008193808834145147,1.0165558802700354,True,26.717797969000536,24.88040911900797,0.9312297797848309,-0.03560954834842654,0.9068992963612121,0.9176602862985552,lettera,Italy,wikipedia,Italy
d,lettere,1562,0.03124,50000,1.1894650478888413,0.008294917813879919,1.1662713826818287,True,31.969891095451633,29.562012015612353,0.9246829126614745,-0.039132205540483626,1.0221791754125344,0.951143444309908,lettera,Italy,wikipedia,Italy
h,lettere,1552,0.03104,50000,1.235857384404135,0.008265926815280366,1.1740728098932882,True,32.214055448098,30.517566951503593,0.9473370094824688,-0.027043593513136736,1.0293310628918666,0.9798875711552727,lettera,Italy,wikipedia,Italy
c,lettere,1442,0.02884,50000,1.2181039239840354,0.0038976249272438973,1.1928616778738343,True,34.655794587092295,32.40890303471149,0.9351654873549583,-0.033503342772849574,0.9890217002470036,1.0077182446714232,lettera,Italy,wikipedia,Italy
m,lettere,1021,0.02042,50000,1.1216637505182996,0.014812141135118535,1.0679770256599608,True,48.83725490196078,52.693728589772114,1.078965816067121,0.03798322004952648,1.0275627094130606,1.112036343076058,lettera,Italy,wikipedia,Italy
u,lettere,984,0.01968,50000,1.1690618988916768,0.012431633589090194,1.0867131640867702,True,50.83011190233977,48.05426570907924,0.94538972885612,-0.028071635381765138,0.9527638553569062,0.9680512227661436,lettera,Italy,wikipedia,Italy
p,lettere,870,0.0174,50000,1.1761629902153625,0.008104271258478348,1.2026430485920374,True,57.47065592635213,64.37758094442428,1.1201817676645849,0.05668465293754841,1.055722033921085,1.0497816539176672,lettera,Italy,wikipedia,Italy
f,lettere,837,0.01674,50000,0.9995025586749663,0.008965580472827531,1.0237465704415334,True,59.76196172248804,54.45536138611098,0.9112043817935745,-0.04646055599929871,0.9842646400097226,0.921399415209457,lettera,Italy,wikipedia,Italy
g,lettere,673,0.01346,50000,1.139974503730105,0.006483325390591088,1.106337084083058,True,73.64880952380952,72.42027446491213,0.983319009949506,-0.008410643959349063,0.9388885311899537,0.9467276673924534,lettera,Italy,wikipedia,Italy
y,lettere,662,0.01324,50000,1.0646628532451212,0.0048048834397474115,1.0997656475672615,True,75.48714069591529,71.63684870207167,0.948994067620686,-0.026170388728571914,0.9155827327410595,0.9989188409033171,lettera,Italy,wikipedia,Italy
w,lettere,509,0.01018,50000,1.1255424729996286,0.005016661411186091,1.130340719066399,True,98.1259842519685,112.39522350299288,1.1454175401123492,0.06778053101250123,0.964262222085781,1.0688069865819534,lettera,Italy,wikipedia,Italy
the,parole,781,0.01562,50000,1.2225379271743897,0.012973081524558311,1.2281459959545817,True,63.967948717948715,58.34649498618776,0.9121207754128962,-0.04595903444860985,0.9685111307871104,0.9913602640223886,funzione,Italy,wikipedia,Italy
and,parole,352,0.00704,50000,1.0851137305150602,0.006732105086905937,1.0872805802397392,True,142.16524216524218,118.58357409685392,0.8341249400399945,-0.09043825550749476,1.0306664262205356,0.9671109815992712,funzione,Italy,wikipedia,Italy
of,parole,349,0.00698,50000,1.1541438837385332,0.005942835147597453,1.1330330564518343,True,143.23563218390805,143.83520708036954,1.0041859339559562,0.0020885956163228456,1.0063644714952529,0.9979351151859414,funzione,Italy,wikipedia,Italy
in,parole,214,0.00428,50000,1.1100639692974807,0.015168233553635323,1.1240980982639812,True,233.3849765258216,222.96696210049802,0.9553612465531991,-0.02282890362355684,0.9899561489480263,0.9861037945056012,funzione,Italy,wikipedia,Italy
to,parole,130,0.0026,50000,1.0761569989295885,0.0049462445098778784,1.0600807963810928,True,379.5813953488372,465.33010288521285,1.2259033466526255,0.10148838986757676,0.9602930284700362,1.1523124090211168,funzione,Italy,wikipedia,Italy
was,parole,74,0.00148,50000,1.2593693910592174,0.009474110442522008,1.1814258669049766,True,645.0,969.6699180649052,1.5033642140541166,0.20107510174835275,0.8868440214574767,1.1925618272504048,funzione,Italy,wikipedia,Italy
italy,parole,148,0.00296,50000,1.1563695946809727,0.008341091289544937,1.0951234409271158,True,339.4353741496599,327.7852844663737,0.9656780330792819,-0.017460624956444095,0.9561971883590307,0.9747113756080473,keyword,Italy,wikipedia,Italy
italian,parole,87,0.00174,50000,1.2865240022190203,0.014753629460072052,1.2101272095482338,True,575.0813953488372,792.4718471914138,1.3780168400521986,0.15896306270223928,0.9395851955246869,1.1842550207949998,keyword,Italy,wikipedia,Italy
war,parole,32,0.00064,50000,1.3117589495372386,0.012324313269588336,1.2969944120666415,True,1434.774193548387,3336.059638852173,2.3251461127842386,0.39852267173747036,1.0104763893439683,1.3050508043593227,keyword,Italy,wikipedia,Italy
roman,parole,28,0.00056,50000,1.4669984631277828,0.0232438516852752,1.2898056040525494,True,1489.5555555555557,2912.153225751765,1.9550484135287098,0.32319213761654025,1.0775873891787615,1.3656554632488005,keyword,Italy,wikipedia,Italy
world,parole,31,0.00062,50000,1.1134574397066945,0.007961387753830419,1.046709482950743,True,1634.9,1822.5139581320652,1.1147556169380788,0.05426424501202257,1.005665838265003,1.1128792644451702,keyword,Italy,wikipedia,Italy
political,parole,21,0.00042,50000,1.1306647657932944,0.013821311487116494,1.0253595527922703,True,1919.8,2425.388034065781,1.2633545338398693,0.11635584699719054,1.0414825244671857,1.169604010419133,keyword,Italy,wikipedia,Italy
europe,parole,20,0.0004,50000,0.9827303310973122,0.012382660452553363,1.0643061961886329,True,2612.684210526316,3056.6105965891834,1.1699119948267458,0.07830363407909184,0.9804651275097823,1.0199608101331747,keyword,Italy,wikipedia,Italy
by,parole,72,0.00144,50000,1.1017551861530028,0.010900268506489006,1.1016799195381048,True,692.3661971830986,693.307193085362,1.0013591014496257,0.0006790892492213077,0.8929960981210493,1.0366379923068103,appaiata,Italy,wikipedia,Italy
is,parole,69,0.00138,50000,1.3893248892294099,0.029585733148456982,1.173508137821204,True,733.2794117647059,1798.1673908565763,2.4522267528678015,0.4206637793016989,1.013477330502442,1.3153502296894366,appaiata,Italy,wikipedia,Italy
are,parole,32,0.00064,50000,1.305798494203626,0.015293026732722256,1.1969267435922981,True,1469.774193548387,3780.812458627355,2.572376406677524,0.4401485811345134,0.9286549028775689,1.2398493658956917,appaiata,Italy,wikipedia,Italy
during,parole,27,0.00054,50000,1.1291632272799752,0.009223253286422258,1.057821798363666,True,1676.923076923077,1671.22797781935,0.996603839984016,-0.0017009683884065716,0.9438926784930567,1.0603058163058587,appaiata,Italy,wikipedia,Italy
an,parole,23,0.00046,50000,1.024541298497517,0.006073736574204338,0.9815542791976978,True,2055.681818181818,1874.2363876513914,0.9117346717154364,-0.046170281676882155,1.0136389612267342,1.0186239940017519,appaiata,Italy,wikipedia,Italy
its,parole,22,0.00044,50000,1.0690394566822785,0.007293222567159238,1.0917848036866598,True,2318.285714285714,2673.8829283058963,1.1533880021038498,0.0712310099034593,0.9214396209632936,1.0813654577513883,appaiata,Italy,wikipedia,Italy
were,parole,19,0.00038,50000,1.2547422508058048,0.015005819809637621,1.1637167995918227,True,2450.277777777778,3312.358974677138,1.3518299862643348,0.1495983928766825,1.0244038293646225,1.2268946526143847,appaiata,Italy,wikipedia,Italy
vocali,vc,14589,0.29178,50000,1.2306801215223322,0.015125664507193473,1.3026706436224262,True,3.4272004387167536,1.9713392844658812,0.5752039659530417,-0.269676843906335,1.04198553416184,0.9521214405209585,vocali,New York City,wikipedia,New York City
spazio,lettere,7941,0.15882,50000,1.1994742211407057,0.002696603405775839,1.1981768530084491,True,6.296221662468514,2.9835440395413744,0.47386261149700976,-0.35697858429870194,0.9875363978529599,0.9315079160038183,spazio,New York City,wikipedia,New York City
e,lettere,4430,0.0886,50000,1.2118840621966456,0.014077987283992227,1.1248915452607642,True,11.285843305486566,9.411261517716161,0.8338997151538438,-0.0905721744071607,0.957161078891119,0.9782179327807365,lettera,New York City,wikipedia,New York City
t,lettere,3675,0.0735,50000,1.1649117417401522,0.003283879892052895,1.1421765199865215,True,13.60342950462711,11.971005865376167,0.8799991106142987,-0.06383029050821754,1.0453639747936592,1.016139260598619,lettera,New York City,wikipedia,New York City
a,lettere,3346,0.06692,50000,1.3114678805364874,0.014993743388734262,1.1983785297194423,True,14.941704035874439,13.89872408483248,0.9301967199632782,-0.03616381652438501,1.0364940839183572,0.9785142553194754,lettera,New York City,wikipedia,New York City
n,lettere,3273,0.06546,50000,1.2436579177591247,0.008830477848258958,1.2076001781868175,True,15.280562347188264,12.693436870277697,0.8306917364604309,-0.09248321831993397,0.9992422076717483,1.015445805591512,lettera,New York City,wikipedia,New York City
i,lettere,3038,0.06076,50000,1.3198834272245183,0.017045143492157525,1.2091231605963264,True,16.449127428383274,14.485254305273132,0.8806092826710405,-0.06348512603287172,0.9586449646777041,1.0079014105671738,lettera,New York City,wikipedia,New York City
o,lettere,2807,0.05614,50000,1.1142342231047673,0.0037776175089207467,1.1170814390793837,True,17.81432644333571,16.54644265021395,0.9288278567727679,-0.03689916805033826,1.013966436778707,0.9842956237372346,lettera,New York City,wikipedia,New York City
r,lettere,2618,0.05236,50000,1.120952314671812,0.0051598495737706345,1.1268410001981886,True,19.094764998089417,16.692172741772104,0.8741753430032938,-0.06713601129501419,1.0712536388992762,1.0475493524686932,lettera,New York City,wikipedia,New York City
s,lettere,2315,0.0463,50000,1.0730517306446659,0.004866110502261069,1.095508821412394,True,21.566983578219535,19.321277576938105,0.8958729674394816,-0.05492300082803001,0.9295597102497705,1.0008922996286436,lettera,New York City,wikipedia,New York City
h,lettere,1667,0.03334,50000,1.2239201975786418,0.00786387775471619,1.17079110515587,True,29.982593037214887,27.590620497884892,0.920221291855543,-0.041546621987180156,0.9776403478381566,0.9907934501268091,lettera,New York City,wikipedia,New York City
