corpus,titolo,sequenza,tipo,n_eventi,mean_tau,cv_tau,J
wikipedia,Alexander the Great,macedonian,keyword,32,1751.4193548387098,1.5734781676193295,0.22705135942405283
wikipedia,Alexander the Great,death,keyword,31,1685.4,1.7042157257557704,0.42973475426088587
wikipedia,Alexander the Great,was,appaiata,136,440.8666666666667,1.3333396152824095,-0.051220754979016334
wikipedia,Alexander the Great,for,appaiata,59,998.2586206896551,1.0343884504242824,-0.030079334170349827
wikipedia,Alexander the Great,on,appaiata,54,1106.8301886792453,0.865881741508936,-0.0038510603049250573
wikipedia,Alexander the Great,him,appaiata,38,1516.1891891891892,1.0801214811637447,0.0361711111113773
wikipedia,Alexander the Great,an,appaiata,33,1706.15625,1.0754203252014034,0.1484149907297684
wikipedia,Alexander the Great,who,appaiata,30,1741.6206896551723,0.937618536476424,0.007221932189996189
wikipedia,Alexander the Great,army,appaiata,28,1706.9259259259259,1.2459095864177867,0.09680535511971329
wikipedia,Paris,vocali,vocali,17846,3.362118240403474,0.5830018785951117,-0.5470282543022904
wikipedia,Paris,spazio,spazio,9451,6.347301587301588,0.48888374843932214,-1.0452123404190188
wikipedia,Paris,e,lettera,5694,10.535921306868083,0.8852769831696551,-0.334103205715409
wikipedia,Paris,t,lettera,4085,14.688295788442703,0.8632997678421651,-0.3921072931941399
wikipedia,Paris,i,lettera,3875,15.486577181208053,0.8667223730158075,-0.2983706098359921
wikipedia,Paris,a,lettera,3769,15.921974522292993,0.8835701770806543,-0.3957487950949135
wikipedia,Paris,n,lettera,3559,16.85441259134345,0.831517419886083,-0.36392575427613066
wikipedia,Paris,r,lettera,3408,17.60992075139419,0.8077108441416084,-0.41796524575176786
wikipedia,Paris,s,lettera,3221,18.62950310559006,0.952414292523173,-0.13464969547379074
wikipedia,Paris,o,lettera,3164,18.956370534302877,0.9185599418645273,-0.27542841247061745
wikipedia,Paris,h,lettera,2000,30.00250125062531,0.8602354641739752,-0.3180451984636067
wikipedia,Paris,l,lettera,1828,32.801313628899834,1.1094763088513053,0.01011618496095041
wikipedia,Paris,d,lettera,1699,35.30035335689046,0.9010231192306821,-0.21777678691468574
wikipedia,Paris,c,lettera,1642,36.5478366849482,0.9639880156662476,-0.1485724374777729
wikipedia,Paris,u,lettera,1344,44.602382725241995,1.0361331520509955,-0.1138107583756886
wikipedia,Paris,m,lettera,1261,47.53492063492064,0.990068873181128,-0.04563385977013165
wikipedia,Paris,p,lettera,1236,48.56437246963563,0.9741036130814583,-0.05994319867795425
wikipedia,Paris,f,lettera,1026,58.464390243902436,1.0113777396505552,-0.04934134424859691
wikipedia,Paris,g,lettera,737,81.27717391304348,1.0335624217294093,-0.04486894499598975
wikipedia,Paris,y,lettera,653,91.87116564417178,1.0528112565496726,-0.15495193186745046
wikipedia,Paris,b,lettera,624,95.53451043338684,1.1014960129370786,0.04246672827277667
wikipedia,Paris,the,funzione,925,64.90800865800865,0.8621349854501911,-0.625406322573719
wikipedia,Paris,of,funzione,425,140.47641509433961,0.940541838467851,-0.3349582742727239
wikipedia,Paris,in,funzione,375,159.8235294117647,1.1212807293479892,-0.1904802253891134
wikipedia,Paris,and,funzione,323,186.14906832298138,0.9618665745263252,-0.39858407243021426
wikipedia,Paris,to,funzione,121,466.875,1.2547297778308488,0.04675706298626561
wikipedia,Paris,was,funzione,87,684.8139534883721,1.2374875562552963,-0.08489598985292354
wikipedia,Paris,paris,keyword,276,215.04727272727274,0.8346074308899761,-0.5089790265241266
wikipedia,Paris,city,keyword,90,662.5056179775281,1.017109423084143,-0.211860282221049
wikipedia,Paris,french,keyword,51,1166.14,1.7271019346530785,0.30346119910057656
wikipedia,Paris,percent,keyword,48,703.8723404255319,2.4168230151284638,0.05012822140322156
wikipedia,Paris,million,keyword,36,1517.942857142857,2.2548358768600067,0.3297252065419712
wikipedia,Paris,france,keyword,46,1322.5555555555557,1.0118843761875431,0.09878962619133354
wikipedia,Paris,century,keyword,34,1780.8181818181818,1.6094155672634933,0.24831375010198414
wikipedia,Paris,as,appaiata,76,776.3466666666667,1.213617777168249,0.2943442923774593
wikipedia,Paris,by,appaiata,74,775.1780821917808,1.344023071692153,0.10507258687507766
wikipedia,Paris,for,appaiata,50,1189.0408163265306,1.1001016088922118,0.04532587320412658
wikipedia,Paris,were,appaiata,48,1154.3191489361702,1.358495529937085,0.12019297070183199
wikipedia,Paris,at,appaiata,34,1484.060606060606,1.0844994126761025,0.24929553673394075
wikipedia,Paris,which,appaiata,30,1878.6206896551723,1.0667582015699963,-0.06686262818525308
wikipedia,Paris,most,appaiata,33,1827.625,1.1035589028514807,0.09359636098478272
wikipedia,Beijing,vocali,vocali,18075,3.319409095938918,0.5750148627750262,-0.5269030361297715
wikipedia,Beijing,spazio,spazio,9395,6.3859910581222055,0.4743170508657667,-1.0732754317989164
wikipedia,Beijing,e,lettera,5481,10.945620437956205,0.8764020952362522,-0.3406089513124803
wikipedia,Beijing,i,lettera,4287,13.997433504433038,0.9094500100679621,-0.2992770791895466
wikipedia,Beijing,t,lettera,4130,14.519254056672318,0.8465061176504787,-0.3802592100158591
wikipedia,Beijing,n,lettera,4085,14.689520078354555,0.8419569657416696,-0.37953863777044883
wikipedia,Beijing,a,lettera,3748,16.0,0.894062901424251,-0.33929909270078273
wikipedia,Beijing,o,lettera,3175,18.897920604914933,0.8877645723106107,-0.3029516852775494
wikipedia,Beijing,s,lettera,2837,21.14703808180536,0.9171544492856527,-0.19264087384336365
wikipedia,Beijing,r,lettera,2806,21.350802139037434,0.9130609650167517,-0.2670969665449322
wikipedia,Beijing,h,lettera,2239,26.781501340482574,0.8900592115014884,-0.32887006828958915
wikipedia,Beijing,c,lettera,1821,32.94010989010989,0.9320007579026418,-0.19400908378445303
wikipedia,Beijing,l,lettera,1809,33.15154867256637,0.970661888566706,0.017754551178846813
wikipedia,Beijing,d,lettera,1714,34.97840046701693,0.9272021451896791,-0.16486619387928733
wikipedia,Beijing,u,lettera,1384,43.368040491684745,0.9489790665219832,-0.1919045233677212
wikipedia,Beijing,g,lettera,1285,46.7095015576324,0.9321832925842052,-0.17953269746001674
wikipedia,Beijing,m,lettera,1141,52.56842105263158,1.0291144436673891,-0.012598361230179569
wikipedia,Beijing,p,lettera,972,61.68383110195675,1.0844815696698777,0.018809380506009384
wikipedia,Beijing,f,lettera,952,62.98527865404837,0.9325621111470231,-0.16406880426961837
wikipedia,Beijing,y,lettera,807,74.21339950372209,0.9729750471584284,-0.14216292281235982
wikipedia,Beijing,b,lettera,788,76.16645489199492,0.9463003286864392,-0.10036656015979964
wikipedia,Beijing,the,funzione,943,63.561571125265395,0.9594681450487299,-0.6591297688180707
wikipedia,Beijing,of,funzione,430,139.62470862470863,0.9689277441575176,-0.3768541519895743
wikipedia,Beijing,and,funzione,326,183.34153846153845,0.8513719564347447,-0.49086183346941886
wikipedia,Beijing,in,funzione,313,190.23717948717947,1.0039458321138919,-0.2867774382001649
wikipedia,Beijing,to,funzione,201,295.81,1.1506748429326468,-0.10083758933484477
wikipedia,Beijing,is,funzione,108,558.2710280373832,1.3930970439098398,0.00863312197663945
wikipedia,Beijing,beijing,keyword,213,280.7830188679245,0.9184099478318526,-0.3114556127557639
wikipedia,Beijing,city,keyword,136,437.89629629629627,1.05039286168406,-0.1879424804261306
wikipedia,Beijing,china,keyword,65,936.046875,1.0485111301234253,0.18304805532016696
wikipedia,Beijing,chinese,keyword,55,1041.4814814814815,1.673050987189997,0.25340122791738245
wikipedia,Beijing,world,keyword,51,1108.88,1.787300662369841,0.2118686028799251
wikipedia,Beijing,capital,keyword,43,1343.547619047619,2.143484225254566,0.3611343001165869
wikipedia,Beijing,temple,keyword,40,1456.948717948718,3.8502033226823937,0.40721112265318415
wikipedia,Beijing,as,appaiata,91,662.1111111111111,1.1145578962717029,0.2160348236080803
wikipedia,Beijing,was,appaiata,78,761.3506493506494,1.745026561278338,0.12382358685258085
wikipedia,Beijing,are,appaiata,59,963.2586206896551,1.5578160044218148,0.3023382226354863
wikipedia,Beijing,from,appaiata,52,975.2549019607843,1.138238022499735,0.10421818642938341
wikipedia,Beijing,with,appaiata,44,1365.860465116279,1.0376758500220848,-0.015758920601178974
wikipedia,Beijing,which,appaiata,40,1447.6410256410256,1.240386362686579,-0.17774769893374304
wikipedia,Beijing,has,appaiata,38,1564.7837837837837,1.3902390190760086,-0.04953694045952043
wikipedia,Isaac Newton,vocali,vocali,18377,3.2649651719634307,0.5010990754784936,-0.6406894739176356
wikipedia,Isaac Newton,spazio,spazio,9442,6.354199766973838,0.49422754150837256,-0.9832812160870589
wikipedia,Isaac Newton,e,lettera,5896,10.174215436810856,0.8264830196185786,-0.34594019001031817
wikipedia,Isaac Newton,t,lettera,4531,13.241942604856511,0.8453692754498646,-0.3527333842215758
wikipedia,Isaac Newton,i,lettera,3886,15.443243243243243,0.888164545381469,-0.2838826517803857
wikipedia,Isaac Newton,o,lettera,3726,16.09744966442953,0.8562451530276904,-0.2785333103506592
wikipedia,Isaac Newton,n,lettera,3713,16.15705818965517,0.8937856470033946,-0.36462261758797077
wikipedia,Isaac Newton,a,lettera,3640,16.485298158834844,0.8697896102041595,-0.3607018420471266
wikipedia,Isaac Newton,s,lettera,3105,19.32667525773196,0.8894638122977158,-0.2019189026267517
wikipedia,Isaac Newton,r,lettera,2926,20.51042735042735,0.8537855357251819,-0.3177998715512677
wikipedia,Isaac Newton,h,lettera,2492,24.038940184664792,0.8840565319778851,-0.30162114779690796
wikipedia,Isaac Newton,l,lettera,1976,30.31746835443038,0.9832391781811142,-0.018928844518488634
wikipedia,Isaac Newton,d,lettera,1884,31.82421667551779,0.9060079808677796,-0.19096982300546014
wikipedia,Isaac Newton,c,lettera,1743,34.392652123995404,0.986153610352308,-0.06537881582361907
wikipedia,Isaac Newton,u,lettera,1229,48.81596091205212,0.9118113576462766,-0.21116013894128183
wikipedia,Isaac Newton,m,lettera,1190,50.38856181665265,1.0303943520291554,-0.044419387391237304
wikipedia,Isaac Newton,f,lettera,1063,56.249529190207156,0.9252301746493481,-0.10043378376889589
wikipedia,Isaac Newton,p,lettera,987,60.61967545638945,1.0387101788261648,0.09482382849485765
wikipedia,Isaac Newton,w,lettera,962,62.38813735691988,0.9560990214847013,-0.1688483426359059
wikipedia,Isaac Newton,g,lettera,791,75.79746835443038,1.0078500983467573,-0.06505644410659199
wikipedia,Isaac Newton,b,lettera,778,77.00643500643501,1.0341971832379664,0.02593126442617061
wikipedia,Isaac Newton,the,funzione,605,98.86920529801324,1.072473538051215,-0.45347384502728055
wikipedia,Isaac Newton,of,funzione,424,140.8628841607565,0.8803001979498144,-0.3945646704531533
wikipedia,Isaac Newton,and,funzione,268,223.8689138576779,0.8016893087005518,-0.49210062813852873
wikipedia,Isaac Newton,in,funzione,267,222.76315789473685,0.9581186253794204,-0.15771233707251275
wikipedia,Isaac Newton,to,funzione,228,259.51982378854626,1.0160847417160386,-0.24715455816811394
wikipedia,Isaac Newton,his,funzione,185,322.9782608695652,1.1307628925204836,-0.06554521747130554
wikipedia,Isaac Newton,newton,keyword,219,274.1834862385321,0.6999772518040656,-0.6791974044708519
wikipedia,Isaac Newton,newton's,keyword,51,1154.08,0.9938349379394303,-0.14619410299271546
wikipedia,Isaac Newton,first,keyword,49,1123.8541666666667,1.2257028834019754,0.18958264100142305
wikipedia,Isaac Newton,work,keyword,41,1350.125,1.0211520784202819,-0.0005417799495116553
wikipedia,Isaac Newton,calculus,keyword,28,1316.5555555555557,2.431529150836721,0.3658172451929425
wikipedia,Isaac Newton,light,keyword,24,1866.304347826087,2.49546813901284,
wikipedia,Isaac Newton,theory,keyword,24,1939.2173913043478,1.178435264050556,
wikipedia,Isaac Newton,he,appaiata,161,372.53125,0.9704639526898997,-0.40170997277148396
wikipedia,Isaac Newton,at,appaiata,49,1165.5208333333333,1.4976829719539582,0.174931322044651
wikipedia,Isaac Newton,is,appaiata,49,1158.875,1.448792764355795,0.21690924018062133
wikipedia,Isaac Newton,this,appaiata,39,1477.7105263157894,0.9103920576144207,-0.08872508524366819
wikipedia,Isaac Newton,also,appaiata,27,1893.8076923076924,1.092310188680614,-0.45015370515170494
wikipedia,Isaac Newton,or,appaiata,24,2056.7391304347825,1.0459368855984972,
wikipedia,Isaac Newton,later,appaiata,23,2455.9545454545455,1.2038792250391663,
wikipedia,Albert Einstein,vocali,vocali,18633,3.2202125375697723,0.4970079987106579,-0.6032329056059728
wikipedia,Albert Einstein,spazio,spazio,9577,6.264202172096909,0.5045999590251572,-0.9836582594921524
wikipedia,Albert Einstein,e,lettera,6105,9.827653997378768,0.8440341649547988,-0.35881148009107766
wikipedia,Albert Einstein,t,lettera,4359,13.766865534648922,0.8751723022087502,-0.28276796986729885
wikipedia,Albert Einstein,i,lettera,4357,13.771808999081726,0.855137554404305,-0.3678444880298045
wikipedia,Albert Einstein,a,lettera,3821,15.7065445026178,0.8463526866265104,-0.3682418942175904
wikipedia,Albert Einstein,n,lettera,3746,16.018958611481978,0.852481822313527,-0.37667001162622277
wikipedia,Albert Einstein,o,lettera,3188,18.802321932852212,0.8813364389286351,-0.2530475940120234
wikipedia,Albert Einstein,s,lettera,3064,19.577864838393733,0.9338855403372964,-0.13280276710368158
wikipedia,Albert Einstein,r,lettera,2869,20.918061366806135,0.843619507792013,-0.3518452333008261
wikipedia,Albert Einstein,h,lettera,2574,23.301982122036534,0.8849777378427142,-0.33408141122792556
wikipedia,Albert Einstein,l,lettera,1938,30.96850800206505,0.952053247191719,-0.043590905829760315
wikipedia,Albert Einstein,d,lettera,1792,33.43662758235622,0.9375269442761891,-0.15093088224261228
wikipedia,Albert Einstein,c,lettera,1561,38.42115384615385,1.0072829843147082,-0.11161797490894294
wikipedia,Albert Einstein,m,lettera,1258,47.617342879872716,1.0663712208936038,-0.07276267041681152
wikipedia,Albert Einstein,u,lettera,1162,51.515934539190354,1.012065181966138,-0.13849535365939386
wikipedia,Albert Einstein,f,lettera,1036,57.841545893719804,0.9375658199291736,-0.10182645293373459
wikipedia,Albert Einstein,p,lettera,1034,57.94578896418199,1.016996697884919,0.03750376065997517
wikipedia,Albert Einstein,w,lettera,870,68.97123130034522,0.9831135428326828,-0.15819020215342022
wikipedia,Albert Einstein,g,lettera,822,72.91230207064555,1.0715904219266321,-0.073258124176598
wikipedia,Albert Einstein,y,lettera,746,80.3261744966443,0.9410788086418285,-0.23288637588243158
wikipedia,Albert Einstein,the,funzione,571,104.65087719298245,1.0112227587838278,-0.4557415395333207
wikipedia,Albert Einstein,of,funzione,398,149.71284634760704,1.0083787017287265,-0.2424721442050434
wikipedia,Albert Einstein,in,funzione,319,186.76729559748426,0.9152726801744621,-0.28405466821587894
wikipedia,Albert Einstein,to,funzione,278,215.28158844765343,1.03264809033758,-0.12784811932899026
wikipedia,Albert Einstein,and,funzione,235,254.38888888888889,0.9470941232457066,-0.2400399739356395
wikipedia,Albert Einstein,he,funzione,206,290.47317073170734,1.3707420252585893,-0.04968596124261278
wikipedia,Albert Einstein,einstein,keyword,186,322.7189189189189,0.8091640253069653,-0.5155358025050902
wikipedia,Albert Einstein,theory,keyword,35,1757.1764705882354,2.194032769792907,0.36612680881995724
wikipedia,Albert Einstein,einstein's,keyword,34,1675.969696969697,0.9450399936660651,0.018025952002848823
wikipedia,Albert Einstein,relativity,keyword,29,2127.5,2.850736274691639,0.5667824070276909
wikipedia,Albert Einstein,physics,keyword,29,2002.5357142857142,1.3987643039045854,0.31786367780598346
wikipedia,Albert Einstein,german,keyword,27,1901.8846153846155,1.2342489791734317,0.2200853438315966
wikipedia,Albert Einstein,first,keyword,21,2852.45,0.8267465355585359,
wikipedia,Albert Einstein,was,appaiata,139,430.5869565217391,0.959964944886277,-0.25098773238570066
wikipedia,Albert Einstein,not,appaiata,35,1587.6764705882354,1.0147117886165047,0.10350779343544353
wikipedia,Albert Einstein,be,appaiata,31,1906.7333333333333,0.686989779560314,-0.4918819133176703
wikipedia,Albert Einstein,it,appaiata,31,1886.4,1.2416836986567417,0.40540731549445697
wikipedia,Albert Einstein,when,appaiata,27,2123.076923076923,1.2459453490640922,0.21677052379556638
wikipedia,Albert Einstein,but,appaiata,24,2248.9565217391305,0.8306688908525968,
wikipedia,Albert Einstein,also,appaiata,21,2901.65,0.8214619618148254,
wikipedia,Napoleon,vocali,vocali,18615,3.223165359406898,0.5285357139735899,-0.566999303486748
