modello,temperatura,sample_id,n_continuations,n_token,n_tipi,n_char,n_parole,alpha,MAPE,alpha_rango,beta,R,TTR,TTR_parole,rip_8gram,dist_rip_media,dist_rip_sd,alpha_DFA,alpha_DFA_mescolato,R_gzip,compr_condizionata,prefix_media,prefix_trend,prefix_var,gap_shuffle,NCD_shuffle,H_char_norm,H_parola_norm,quota_non_ascii,H_bit_char,D_s_umano,LCS_umano,alpha_DFA_o2,scarto_ordine
Qwen2.5-3B,1.2,5,0,20000,8333,48661,4225,1.4085822325949617,0.5619960338304618,0.847774655232719,0.7717391268366337,0.6374533307133032,0.41665,0.9384615384615385,0.0,797.0615384615385,919.4546356304093,0.688151818461059,0.48851569647733206,0.7046075509190264,0.6917306933098485,0.6950943332191942,-0.0022325646755389146,0.08210543307437626,-0.0034333055096166243,0.9789151317528862,0.5879576231305567,0.9933199067082608,0.18433653233595693,4.343408179681742,1.0214912936839258,21,0.5824792605992435,-0.10567255786181551
Qwen2.5-3B,1.3,1,1,20000,9118,53401,4595,1.403535825224996,0.66587744293951,0.8307635076210592,0.7960220126583438,0.6847745750184775,0.4559,0.9516866158868336,0.0,1029.472972972973,963.768441914291,0.5466810020301389,0.49790831887072673,0.7005722670579604,0.6870309260286774,0.7487908976241959,-0.0113565286304829,0.09918925598304641,0.003472868453330946,0.975640918230563,0.5736265549603465,0.9956162815743629,0.16243141514203854,4.111062566447545,1.125998777781964,15,0.5404845807261662,-0.006196421303972688
Qwen2.5-3B,1.3,2,1,20000,8658,49853,3908,1.3874068508883781,0.601745177330034,0.8145947128383664,0.7830968389676569,0.6573506891271057,0.4329,0.9600818833162743,0.0,959.0448717948718,890.3869177897535,0.5695695044579775,0.4872438469273795,0.7128531941031941,0.6949563828480158,0.7286576757919945,-0.0024489588129289344,0.023476410338859836,0.0024004081572925884,0.9759806983908145,0.592863535935667,0.9962870204169478,0.17344994283192586,4.2479595335306755,1.3239156060738249,14,0.5571294476816337,-0.012440056776343744
Qwen2.5-3B,1.3,3,0,20000,8689,51746,3606,1.3803449175203961,0.6024099644012373,0.793245462039137,0.787614254098018,0.6572572954415411,0.43445,0.9631170271769274,0.0,897.0827067669173,852.5017852834505,0.5718247010101463,0.5190931875638456,0.7044061731156341,0.6841510219868495,0.7810628772136728,-0.02166499697419656,0.11236101574325531,0.003853449894187122,0.9739421265426219,0.5998383287664302,0.9963686210874718,0.1652494878831214,4.19383528334041,1.4931622396131259,15,0.5179178302438998,-0.05390687076624645
Qwen2.5-3B,1.3,4,2,20000,8928,50752,4184,1.4304331027290031,0.6754312935899234,0.8192426093186027,0.7998453757701068,0.6585547092699239,0.4464,0.9567399617590823,0.0,1055.7182320441989,908.8687055464811,0.4636184827754067,0.5103381461039341,0.7107082873095372,0.6954276621934011,0.7253741613620212,-0.0016096989357052614,0.013519163040347741,0.002008172911082795,0.9767724079199489,0.58665138621709,0.9963899590598129,0.17341188524590165,4.231486775370882,1.2568643441525162,18,0.4963974262165927,0.03277894344118604
Qwen2.5-3B,1.3,5,0,20000,8729,50128,3812,1.3978545211912128,0.6696704766397081,0.8138175469826023,0.7721142754866446,0.6325042079670844,0.43645,0.9559286463798531,0.0,952.4166666666666,863.8637211793543,0.5840885784978964,0.4800323599625488,0.7162942043222004,0.6971465232799706,0.7604543546272544,-0.009349689082217782,0.11407021996108445,-3.784750037805207e-05,0.9772220793691608,0.5977287954167935,0.9960037807967288,0.1726180976699649,4.2381219636220555,1.3216034935937795,17,0.5419684856543822,-0.042120092843514256
Qwen2.5-3B,1.4,1,2,20000,8943,52656,3983,1.3842026677238684,0.7087618387581991,0.8276681878943032,0.808508584745966,0.6870401810979061,0.44715,0.968365553602812,0.0,1018.3174603174604,845.34780717286,0.5238419235959708,0.5181471332389569,0.7004310344827587,0.6850226750692031,0.7698519091284766,-0.02055840227795282,0.14584225942485765,0.0020786757054696015,0.9747148090005233,0.5863704086817558,0.9972745491533526,0.1699521422060164,4.111138381316377,1.3313143660099687,14,0.5418154528000816,0.017973529204110772
Qwen2.5-3B,1.4,2,1,20000,9048,51834,4067,1.3307030326126936,0.7861160532859278,0.856181467306329,0.795833854298341,0.6556267154620311,0.4524,0.9599213179247603,0.0,852.398773006135,802.560614761647,0.4997491224248485,0.502128602423969,0.7121054043580648,0.69863903403891,0.7474010531201047,-0.0037677968281482964,0.041420706969141165,0.003558605152825467,0.9757629034283561,0.5931212008339561,0.9965059847787203,0.17021646023845352,4.1817582791811585,1.4228740202197547,14,0.49329301747076393,-0.006456104954084552
Qwen2.5-3B,1.4,3,1,20000,9291,54073,4128,1.4580825393835188,0.7207144192598496,0.7939435965591566,0.8117847863868365,0.6644571838050878,0.46455,0.9556686046511628,0.0,972.3005464480874,810.6111182815522,0.49739259442329337,0.46076029674102514,0.7044367116137451,0.6835584616708251,0.7610065016407228,-0.007799806860119053,0.10432381861017939,0.002329096417885701,0.9738808274158691,0.5892146484769741,0.9960782172041652,0.15680653930797256,4.108516938884766,1.469116269820657,15,0.48955171139677556,-0.007840883026517809
Qwen2.5-3B,1.4,4,3,20000,9197,52569,4925,1.321081097039344,0.6336893761133717,0.8378175688767323,0.8285649211738754,0.7053587984424253,0.45985,0.9461928934010152,0.0,1087.233962264151,940.3122795101145,0.5129363254233454,0.5078542712289271,0.7106359874387345,0.6965309465309465,0.7310214445240467,-0.0019841609106275165,0.022650331921112682,0.003378739749806403,0.9756540772709439,0.586726311572691,0.9958719370380841,0.17253514428655672,4.191476385383448,1.2577891891445345,15,0.5315403128482331,0.01860398742488767
Qwen2.5-3B,1.4,5,1,20000,9308,53015,4534,1.401463955222227,0.6782598014897305,0.8366877289467012,0.8193940878606571,0.7291473156232584,0.4654,0.9486104984561093,0.0,1084.1030042918455,1062.1581147055042,0.5159194308057623,0.4982415017626937,0.7111407311928756,0.6975048321911791,0.7503466179880007,-0.00358319092786317,0.07617689007838765,0.0037762138215785557,0.9757986447241046,0.5949839903406908,0.9954978443067416,0.1671791002546449,4.162991707935878,1.313742311161626,15,0.5052986599566556,-0.010620770849106731
Qwen2.5-3B,1.5,1,2,20000,9469,55756,4466,1.3457426450293861,0.6380405913897552,0.8817398866374877,0.8074754861044171,0.6969534050179211,0.47345,0.9592476489028213,0.0,1154.0274725274726,980.347081570686,0.519075854941278,0.46863355095707027,0.6969124222463574,0.6822437742810028,0.7146527060373866,-0.0037802214462372952,0.015894980476070054,0.0035760133232446423,0.9731020664251452,0.5853729075508111,0.9966783314103304,0.15896047062199584,4.087127238280689,1.5463408266541634,15,0.5072456615054182,-0.011830193435859782
Qwen2.5-3B,1.5,2,1,20000,9509,55203,4601,1.4112251168056376,0.7183884058915884,0.8882417449782462,0.7970115031323124,0.6889875666074601,0.47545,0.9550097804825038,0.0,1033.2222222222222,968.2569322494769,0.5415371449968462,0.5012614857909411,0.7008554307755811,0.6886684043835309,0.7195195222481111,-0.002024674752345601,0.020124123983862013,0.0029949638390892597,0.97410641754671,0.5852974534765176,0.9960423918707687,0.16053475354600294,4.158708808364036,1.423798865211773,14,0.530078899292909,-0.011458245703937275
Qwen2.5-3B,1.5,3,2,20000,9491,54181,4297,1.3589264982086857,0.6816970665563307,0.8537953011409568,0.8280314756542686,0.6911974340698503,0.47455,0.9492669304165697,0.0,1010.105504587156,945.6478983133089,0.5136824395383371,0.5118641201499288,0.7111372617387262,0.6897625984365535,0.7521713493047285,-0.007235189740699262,0.12703916341066762,0.0012042304464700004,0.9757298412633557,0.5813018132934655,0.9955063987344953,0.15680773702958603,4.137547478821614,1.3669208982026633,16,0.49762552604562665,-0.01605691349271049
Qwen2.5-3B,1.5,4,2,20000,9442,53970,4548,1.3014275891147324,0.7329080656148856,0.8283619102301316,0.7928450179151569,0.6794734969761651,0.4721,0.9575637642919965,0.0,1215.3367875647668,953.1266657576429,0.5364489931992996,0.5007885030916119,0.7084029017214578,0.6954052511415525,0.721939162593006,-0.002598961510957241,0.01279859416684502,3.13960042888084e-05,0.9760042261820103,0.588315058394828,0.9969021275254957,0.17053918843802113,4.2171323137630035,1.3706202781707355,16,0.522881011368704,-0.013567981830595599
Qwen2.5-3B,1.5,5,1,20000,9440,53537,4405,1.3770355273283235,0.7484709472707695,0.8166050841224919,0.8070064487429552,0.6848117080135642,0.472,0.9607264472190692,0.0,1107.7803468208092,952.06973093452,0.498905721759598,0.45804968903591636,0.7120895088637024,0.6979502533394749,0.740278219685069,-0.005372346793985321,0.027175463398336687,0.0012282102872396283,0.9754315798065543,0.58836507594243,0.997111887811898,0.1690606496441713,4.1890052848374015,1.3673833206986725,14,0.5176528576797401,0.0187471359201421
Qwen2.5-14B,0.4,1,0,20000,216,70577,15001,0.3609405045744187,0.29505709970957,-0.0,-4.633986666065584e-16,0.0,0.0108,0.010465968935404307,0.9754568494064293,9.456615467528968,11.207172621120774,0.8930188672608518,0.4882667266811559,0.01971475915985667,0.00510073960724305,0.05228730823626329,-3.5129897348370776e-05,0.05081010451941721,0.08904935040948692,1.0298783712321522,0.6946992676129288,0.39214934237696936,0.00024087167207447184,0.000991511658684707,1.4931622396131259,28,0.7140165772008338,-0.179002290060018
Qwen2.5-14B,0.6,1,0,20000,397,74168,13281,0.5290873600360426,0.6984475624116058,0.959741591962483,0.022241634764867766,0.0,0.01985,0.021308636397861607,0.9229320476118729,61.10332358824434,59.90880015303552,0.3623852941881357,0.4935103473074516,0.03602479525332838,0.006452126812171419,0.1000700072656024,-0.00021826285291264366,0.09116923827318844,0.17817429175355312,1.005916406896113,0.773328838544356,0.7017082296607022,0.010840254557221443,0.0014872674880270604,1.2101596720556056,27,0.35800702934058015,-0.004378264847555546
Qwen2.5-14B,0.7,1,0,20000,848,86147,16394,0.7129485655874802,0.12135112189177025,1.1753332880624716,0.3203468321237766,0.0,0.0424,0.03519580334268635,0.7618844205772869,45.672061705759624,229.94281885306165,0.8266939848137667,0.5129969533197052,0.08704545973990355,0.007498723127640804,0.4133556198064007,-0.001770368640423462,0.19283132728865457,0.09698187415901216,1.009093779602147,0.6614166516432352,0.48493627178029464,0.008055997306928854,0.004461802464081181,0.3606895468870358,34,0.7018852859412251,-0.12480869887254153
Qwen2.5-14B,0.8,1,0,20000,1232,78763,15859,0.7490558230112251,0.12403835345022228,1.26082548202225,0.3992381159057042,0.0,0.0616,0.051201210669020746,0.6334847337875347,79.32697547683924,312.7400181503138,0.7251765974517106,0.4785587270763044,0.1405245678061347,0.008455639632319333,0.38729673152147354,-0.0008615165851319901,0.08234646999687846,0.10044037153172258,1.0023467918288975,0.656534254166596,0.5531879617816373,0.0032883460508106597,1.5026359187366733,0.21086465818011302,28,0.6481385361571483,-0.07703806129456225
Qwen2.5-14B,1.1,1,3,20000,4280,26523,2303,1.3106667868745707,0.6763086468295971,1.0363266781212555,0.5379828730046382,0.5022815022815023,0.214,0.9209726443768997,0.0,302.510989010989,424.205239293525,0.6905602970333814,0.4712512209527368,0.7375386622340985,0.7279376111200905,0.737262855224543,-0.0015912939088638684,0.07738337817590318,0.003065249955189975,0.9828830627906313,0.7302874461114325,0.9908642570222754,0.4034988500546695,5.648553285651803,1.7605163118657203,19,0.5593212473269399,-0.1312390497064415
Qwen2.5-14B,1.2,1,1,20000,5053,30911,2446,1.300632606765318,0.7287000031982629,1.0493498958567145,0.6076078947819387,0.5137807070101857,0.25265,0.9493049877350777,0.0,279.9516129032258,455.34244211820703,0.6455092487616494,0.4846362553650456,0.7197518685738135,0.7040020318566089,0.7201973606343458,-0.007921568599683744,0.10955158265432777,0.004668191104692632,0.9755409715083946,0.6951819609183987,0.9947858134137817,0.366730290187959,5.25623439861586,1.777089652162664,20,0.5445196732363624,-0.10098957552528698
Qwen2.5-14B,1.3,1,0,20000,5964,36791,3007,1.2823103518561145,0.6665563247184467,1.0038306748785695,0.6607630341951095,0.5853269537480064,0.2982,0.966744263385434,0.0,799.95,609.5006214106759,0.5495839124748559,0.49052964907320173,0.7149094894640079,0.694781912486511,0.7528006048986483,-0.008166500951594068,0.04268444375128785,0.01130417412792184,0.9742093420044015,0.663606928939479,0.9975383444357127,0.2820526759261776,4.635319081877765,1.884834093732766,16,0.5216457627603595,-0.027938149714496485
Qwen2.5-14B,1.4,1,2,20000,6583,39259,3469,1.2977124693795108,0.7353363048171528,0.980080526656573,0.6828116002033434,0.5584753787878788,0.32915,0.9521475929662727,0.0,843.7168674698795,776.0733325055899,0.5504456793748219,0.5034581351175749,0.7161070973225669,0.7083211298773145,0.7312522991351463,-0.0017122520408817867,0.01939276145679491,0.009836232737750028,0.973459940652819,0.650044431704545,0.9959173668918444,0.2636338164497313,4.793280304230058,1.7400958524819425,16,0.5418786020319644,-0.008567077342857554
Qwen2.5-14B,1.5,1,0,20000,6647,39665,3127,1.3098254279709982,0.6992525207801848,0.9920141043799595,0.7075617204751894,0.6530713752797811,0.33235,0.9776143268308283,0.0,895.6,732.588920005132,0.5265770839592263,0.5147432645762551,0.7166949138321616,0.6943283981150362,0.7387647006338389,-0.0031311070353659044,0.018969171176389986,0.004639833379988634,0.9736361507843596,0.6451989678173208,0.998503826671435,0.2691793772847599,4.574968410552474,1.6055309061433178,13,0.5178282093046672,-0.008748874654559091
Qwen2.5-14B,0.5,3,0,20000,185,72764,12737,0.4639913760134629,0.44302801626118793,1.086471088132965,-1.1690494003797375e-16,0.0,0.00925,0.009578393656276989,0.9640219952867243,28.98446294094332,18.252387775614704,0.34767546241451125,0.49796755917349744,0.017321785476349102,0.0044272699355102875,0.046755150190601856,-7.703175851895403e-05,0.04566620374628586,0.13175506582005828,1.016095859787177,0.8050654882665773,0.7047924242317058,0.03655653894783135,0.000991511658684707,1.7988235094750884,24,0.21520990095345463,-0.13246556146105662
Qwen2.5-14B,0.9,3,13,20000,2476,85252,14970,0.7298487003108391,0.294015594116027,1.0204929580595812,0.6453317048070005,0.07652173913043478,0.1238,0.10888443553774214,0.5736149167947604,123.36416791604198,396.1832590204384,0.5371104336869096,0.47217285867208025,0.18289133814093197,0.0185802092619528,0.3496602927447633,-0.0005268962587625719,0.13371578988421112,0.13144038101649222,0.9790894147329791,0.6953539868261427,0.6702999171659599,0.00228733636747525,2.6473361286881674,0.09572145667386711,28,0.5367546153517198,-0.0003558183351898281
Qwen2.5-14B,1.0,5,6,20000,5753,45592,6206,1.4879344002236072,0.36516005317929917,0.9409163415152115,0.8658361444185723,0.4194423883543055,0.28765,0.6256848211408315,0.0041942248749798905,490.3181231166595,830.8806089148896,0.786521447621618,0.4936136934235168,0.6368839752653186,0.6944835714491046,0.5659310217844561,0.00017407005946944181,0.09763876888969729,0.021585275343130705,0.9913873806403295,0.6037601974842634,0.9366371831238318,0.14715300929987718,5.260715417296795,0.7440377960785136,21,0.7177409361328582,-0.06878051148875985
Qwen3.5-2B-Base,0.4,2,0,20000,60,75904,16986,0.316961773244941,0.8948744357918079,,-1.864722722509597e-16,0.0,0.003,0.0028847286000235487,0.9929913422463043,28.96711342032237,21.529191627099692,0.11678603090675915,0.5033362505038051,0.008485505003610854,0.00438438128642905,0.018905335764853492,-3.136166166008052e-05,0.017805061358420343,0.1795663479140968,1.012590428491931,0.8294701801547077,0.8207710081335605,0.010803119730185497,0.000991511658684707,2.3588171521420116,20,0.1663037210414531,0.049517690134693954
Qwen3.5-2B-Base,0.4,1,0,20000,71,81467,16297,0.3166191839825799,0.5671366108549283,,-1.3707675035716875e-16,0.0,0.00355,0.003252132294287292,0.9922651933701657,18.06482393499138,6.144231816059983,0.123246949936025,0.5142880756656832,0.007639736103379251,0.0033634942441612583,0.019918735598365597,-6.986941386982954e-05,0.022956070836373188,0.1701623187163637,1.0219537452537106,0.8187099092363773,0.722267088180419,0.01816686511102655,0.000991511658684707,2.1040223568410417,21,0.10360181473737537,-0.019645135198649633
Qwen3.5-2B-Base,0.4,3,0,20000,37,62534,17004,0.24519716246484632,0.5541090025369754,,-6.725790019440814e-17,0.0,0.00185,0.0014114326040931546,0.997352473965994,9.0,2.810945290745061,0.06156974195663091,0.4803596408352341,0.008351893095768375,0.0048250904704463205,0.017562853231196638,-1.7919582121153468e-05,0.015886471765643347,0.1314301873306642,1.022319425751458,0.7781648483820764,0.6845825632041359,0.01696677007707807,0.000991511658684707,2.75141385125367,27,0.06803574158068769,0.0064659996240567785
Qwen3.5-2B-Base,0.4,4,0,20000,39,84227,15746,0.25089769521314625,0.5237439170616452,,-1.3861321941336656e-16,0.0,0.00195,0.001841737584148355,0.9937734290615668,11.986384170006998,10.257656312477126,0.07928171740524848,0.5024565376701335,0.006660572025597493,0.0038941919551693026,0.01385938660774959,-1.392122170266491e-05,0.012149131128069158,0.11778789090387809,1.02421776615325,0.8091937992449024,0.6769692647601246,0.0,0.000991511658684707,2.456850721295924,14,0.09261368726892677,0.013331969863678295
Qwen3.5-2B-Base,0.4,5,0,20000,97,80511,16773,0.3489853605358692,0.4311906026049702,,-2.5719552208543746e-16,0.0,0.00485,0.0035175579800870447,0.9871167839675534,13.956563360057437,17.484984694902828,0.5240265876319466,0.5060230282675244,0.012664829024808165,0.005663751987281399,0.03065870305579249,-3.583224443237093e-05,0.03143323158441184,0.13391587787673684,1.0194141396787217,0.7314036664033463,0.5729107527448226,0.00017388928220988436,0.000991511658684707,2.1178950317213117,19,0.47786674497857135,-0.046159842653375305
Qwen3.5-2B-Base,0.5,1,0,20000,148,66134,14793,0.3934979936906274,0.2920237566824981,-0.0,-1.124497526724437e-16,0.0,0.0074,0.006354356790373826,0.9761260651968078,8.435335737124975,6.984482653215341,0.8225314905946779,0.5040478493439899,0.01620704992772156,0.005412006327884322,0.4862760387435138,-0.025857969413115033,0.22758392021002147,0.13239038304352263,1.0252204418318005,0.7609679760112312,0.47580578622172426,0.04394108930353525,0.000991511658684707,2.025872955015517,30,0.6361638327024073,-0.1863676578922706
Qwen3.5-2B-Base,0.5,2,0,20000,155,76658,11220,0.3830916961891567,0.2617966077857571,-0.0,-6.790757892457666e-17,0.0,0.00775,0.009001782531194297,0.9712833318469634,6.621368828132026,7.5813183822608226,0.9126704415367313,0.48247491417309973,0.012377483986556906,0.0038811344135044772,0.03358751289320606,-3.7054985395444544e-05,0.03139914622402369,0.06996441500129222,1.0343499691928528,0.7526980673253979,0.42722038189480893,0.05701948915964413,0.000991511658684707,1.792349594530962,21,0.6489451708424293,-0.26372527069430196
Qwen3.5-2B-Base,0.5,3,0,20000,113,86031,15021,0.3516023618201718,0.35226819901420203,-0.0,-1.2903125428844753e-16,0.0,0.00565,0.005459024033020438,0.9852804049553749,3.4799518040029453,5.652253661588151,0.8264406096835515,0.47879366310798865,0.010074249660124796,0.003719546215361726,0.02429619797878797,-1.2241017696832943e-05,0.023837167466462618,0.0413257456221152,1.0426801284993117,0.7029238494552992,0.2822629260329723,0.00017435575548348852,0.000991511658684707,2.024948110023499,22,0.6608183476759653,-0.16562226200758623
Qwen3.5-2B-Base,0.5,4,0,20000,146,71126,15994,0.3377744319373391,0.4032322131775774,-0.0,-1.019597989695144e-16,0.0,0.0073,0.0065649618606977616,0.9832363795583912,6.3195292340613,5.044547914238857,1.032304141724703,0.5057599209767771,0.013977074787885598,0.003908556645952254,0.03585673666715767,-2.232168076842147e-05,0.033989849953384964,0.0831980342454943,1.0349075975359343,0.6985864804640318,0.4000961881406074,0.0004499058009729213,0.000991511658684707,1.8575511664682338,27,0.8588386473466758,-0.17346549437802716
Qwen3.5-2B-Base,0.5,5,0,20000,104,80582,17373,0.28114540344764727,0.8171557495571948,-0.0,0.005726841556509019,0.0196078431372549,0.0052,0.003626316698324987,0.9897500863756766,19.031773541305604,6.855395580035367,0.4146987610749927,0.5129211876158795,0.011226894926187819,0.005609193120051624,0.026942721845991446,-7.519952824034457e-05,0.027707974540493445,0.18243490068986665,1.016603139737709,0.7522321490245548,0.7057082008058524,0.00018614578938224417,0.09171482842833541,2.045294699847896,28,0.3368922388763364,-0.0778065221986563
Qwen3.5-2B-Base,0.6,1,0,20000,107,63875,16348,0.30207659712927276,0.43560992711178353,-0.0,-2.1109893086903517e-16,0.0,0.00535,0.004893564962074872,0.9852518205740163,6.302126874846324,5.12156165680052,0.933680620582306,0.5049704929829998,0.012805460323423973,0.003851211722712756,0.034128019843100654,-3.1791760825237136e-05,0.03450048542380951,0.11064603576958155,1.0311334105236074,0.6937556847739037,0.43262533451901236,3.131115459882583e-05,0.000991511658684707,1.8931576986609286,24,0.7882176924807668,-0.14546292810153927
Qwen3.5-2B-Base,0.6,2,0,20000,265,84361,14548,0.4054862304559198,0.6497591560431378,0.707301964380378,-2.278828596143792e-16,0.0,0.01325,0.013197690404179268,0.9512413176535314,34.95012538311507,23.900188758513064,0.36229899656924275,0.5144739481438625,0.02204247402096474,0.005216720723990111,0.5198944427596187,-0.011257349632248557,0.1829588789798925,0.18285020237258282,1.0177590096604385,0.7926635235420179,0.6761898850052648,0.02248669408850061,0.000991511658684707,1.53847964422201,33,0.25002969264896596,-0.11226930392027679
Qwen3.5-2B-Base,0.6,3,0,20000,254,74566,17244,0.40444292994303965,0.3309967909406335,0.19540839232568266,0.003184441708489218,0.0,0.0127,0.010032475063790304,0.9580553460578987,12.071466229277723,15.163013640842799,0.8937268840964468,0.4836815595858842,0.02358843992507359,0.004962047045570368,0.0638271530991134,-0.00010220896535693037,0.06118836306323763,0.15546720613742557,1.0236107978043463,0.6819983902541406,0.5095700749582499,0.0012069844164900893,0.004957558293423535,1.7063390102732843,25,0.6701926696423485,-0.22353421445409838
Qwen3.5-2B-Base,0.6,4,0,20000,205,62007,14937,0.3799497858094129,0.3534193998179581,-0.0,3.532081229314703e-17,0.0,0.01025,0.009640490058244628,0.9677829872739451,14.742175353207598,23.356556689804503,0.6128936762053505,0.5116688926102884,0.019893768403849134,0.005168539325842696,0.05100274206748968,-4.4135186817513855e-05,0.04593102658568073,0.0983121693138499,1.0213166144200627,0.7380204834409663,0.43523121730643227,0.07236279774864128,0.000991511658684707,1.857088743972225,23,0.5059642570691525,-0.10692941913619802
Qwen3.5-2B-Base,0.7,1,0,20000,239,68428,16258,0.4598502141374285,0.21125639011960726,0.8368360438900898,0.010884918758853586,0.0,0.01195,0.009779800713494895,0.9524952310627038,8.214671718740295,23.790449151038043,0.9000503279379306,0.48158900425420115,0.027141791473001664,0.00651323091302062,0.06486751045297512,-5.487404126517289e-05,0.05352600720687671,0.08496990237749687,1.0231332733581802,0.7097440976840886,0.418587500134055,0.009367510375869527,0.0014872674880270604,1.5569765440623708,23,0.7493339832655723,-0.15071634467235828
Qwen3.5-2B-Base,0.6,5,0,20000,148,78507,16443,0.6644571849067529,0.5972578551454776,7.536919837179151,0.006420009238091423,0.0,0.0074,0.00559508605485617,0.9834509613044536,68.61286771451287,72.62374117710856,0.34416896608674735,0.4879149339374168,0.017601678701475037,0.006294742039002715,0.04432120461180699,-7.041525172910617e-05,0.04424741484220049,0.18664042682528229,0.9995708680725846,0.8307194869463541,0.8513263009480447,0.015973097940311057,0.000991511658684707,2.1909577860907374,20,0.3869703797446583,0.04280141365791096
Qwen3.5-2B-Base,0.7,2,0,20000,417,77972,13729,0.5665794192239311,0.17994168646293845,1.1067151328480624,0.09760257716245309,0.0,0.02085,0.020394784762182244,0.9035854831657193,17.412744441965945,148.5689362440394,0.9110036077900989,0.49148349375650996,0.03968995024366534,0.005335248550761812,0.11119519690767478,-6.103675628976618e-05,0.19215427367421567,0.04950948868822723,1.0097553873034362,0.6844578320860855,0.3911852702572458,0.001385112604524701,0.001983023317369414,0.8665797575209038,25,0.8006832444839944,-0.11032036330610451
Qwen3.5-2B-Base,0.7,3,1,20000,871,57140,8104,0.6095627946839773,0.2764138315352912,0.6170473619496557,0.25994378319479455,0.2865583456425406,0.04355,0.03751233958538993,0.8795850314931456,18.730384615384615,37.28518644256991,0.4297890242173246,0.501588921531375,0.06422753371611697,0.02613704468269295,0.13470771209285007,-0.00017916439727022325,0.0880873877128707,0.14616129731976563,1.0170302013422818,0.8096894431293877,0.5500765315420677,0.032114105705285265,0.2512801367404449,2.0087633226631834,24,0.31715817995388246,-0.11263084426344216
Qwen3.5-2B-Base,0.7,4,0,20000,326,72187,13767,0.4071373509100053,0.4004868114111948,0.6394727852394984,0.022992498565554454,0.0,0.0163,0.016125517541948138,0.9208575581395348,17.976005906238463,37.97029711068922,0.6205664350482789,0.49750828529984603,0.030235929880057993,0.004931174516112019,0.09632293742130431,-0.00027989620051250544,0.09676197343237085,0.14941017352194252,1.0193299961494031,0.7142202104164728,0.5498310336883104,0.025530912768226968,0.000991511658684707,1.4524690599643322,32,0.5053224523476372,-0.11524398270064173
Qwen3.5-2B-Base,0.7,5,0,20000,561,78707,15470,0.501299886903823,0.3887425025218114,0.9164708825450547,0.12572126595182706,0.0872093023255814,0.02805,0.02404654169360052,0.9038349608743452,31.231620082130082,392.93089347399155,0.80945275590141,0.4729183183301963,0.047768802546316845,0.015219269271812592,0.1387083052789827,-0.00018080241020817806,0.1785304002874384,0.111432119466745,1.0207528957528957,0.6704725369317007,0.5344796119762457,0.0010418387182842695,0.8670769455197762,1.4053019653714123,33,0.7016095860662536,-0.1078431698351564
Qwen3.5-2B-Base,0.8,1,0,20000,1021,76397,15017,0.6321205003168938,0.15381785818482066,0.8094707548853648,0.2725203328744688,0.000980392156862745,0.05105,0.04787907038689485,0.7790139906728848,34.473912435305635,174.30166858700917,0.8691735887178955,0.4948373536173042,0.09538208881300261,0.007460928296552266,0.1810045953609991,-8.604791770338273e-05,0.08378115744458728,0.061215046476696816,1.009424436216762,0.666243291441283,0.4097742130928471,0.002185949710067149,0.12294744567690366,0.40878148647197365,29,0.7164174524495527,-0.15275613626834283
Qwen3.5-2B-Base,0.8,2,0,20000,411,77538,16968,0.5022905715909765,0.22709395094528442,1.0471540148531073,0.05996219491707814,0.0,0.02055,0.016265912305516265,0.8827309710512352,16.65762041696621,56.069950439078966,0.8123010740962376,0.4830162286380566,0.047533170166172874,0.006396863473393691,0.3576166030030794,-0.0018579602360706228,0.10462203806370145,0.14251793359668477,1.0193934392407675,0.6899353482876699,0.49484471180692463,0.0005932574995486085,0.001983023317369414,1.6989402503371402,27,0.6683178922802906,-0.14398318181594705
Qwen3.5-2B-Base,0.8,3,0,20000,673,70620,16033,0.5973312185398205,0.18603568352004943,0.8596760118280979,0.14786868013084448,0.0,0.03365,0.030437223227094117,0.8335829277424186,18.40694757156642,93.96657072393404,0.8640122900514545,0.4980883757561967,0.07462012725913177,0.006230529595015576,0.15322116706590574,-7.315351720440906e-05,0.08323087059580639,0.07346861140864246,1.0143133462282399,0.6654441643294058,0.37839649727855407,0.0018833191730387993,0.0014872674880270604,1.4274982451798452,28,0.6573949906751455,-0.20661729937630902
Qwen3.5-2B-Base,0.8,4,0,20000,398,62279,13389,0.42190146048325383,0.26946266648151596,0.433839288250639,0.0035738047574517436,0.0,0.0199,0.020763313167525582,0.9353609325960245,9.467546335138433,24.305077276205143,0.9572630510172653,0.48973468668463316,0.033725757060224563,0.005951419184574783,0.5296201814283363,-0.006436953672524625,0.19374389056242222,0.10519374263672843,1.0282597917699554,0.6841460983033261,0.40400444884374526,0.08990189309398032,0.000991511658684707,2.0813636545365997,24,0.7170568243593441,-0.24020622665792113
Qwen3.5-2B-Base,0.8,5,0,20000,785,70256,15719,0.6211996087648686,0.2497011988656752,1.2177625286107936,0.24292841607945287,0.0,0.03925,0.03269928112475348,0.7489816700610998,46.92883919763236,144.5706305409084,0.6410508826505463,0.49274058350482086,0.10039088038503804,0.007910863509749304,0.39563249893780456,-0.0010854055399964525,0.0849253708788755,0.15568528745583568,1.0053588199546986,0.6971463685897559,0.5791903858252703,0.01185663857891141,0.002974534976054121,0.692708899021512,27,0.5261313701988656,-0.11491951245168075
